year_actual,month_name,interaction_type,channel,complaint_category,total_interactions,avg_duration,avg_satisfaction,follow_ups_required,avg_resolution_time
2024,November,Keluhan,Social Media,Agent,23,34.21739130434783,2.823529411764706,5,57.88235294117647
2024,November,Keluhan,Social Media,Harga,25,36.68,2.75,7,55.5
2024,November,Keluhan,Social Media,Informasi,25,33.96,2.2941176470588234,7,77.6470588235294
2024,November,Keluhan,Social Media,Layanan,21,29.0,2.5625,4,69.0
2024,November,Keluhan,Social Media,Produk,20,36.1,3.6363636363636362,7,61.09090909090909
2024,November,Keluhan,Social Media,Proses Klaim,21,34.19047619047619,3.25,5,67.5
2024,November,Keluhan,Social Media,Proses Pembayaran,31,32.903225806451616,2.9523809523809526,6,68.57142857142857
2024,November,Keluhan,Walk-in,Agent,24,37.791666666666664,3.357142857142857,10,73.71428571428571
2024,November,Keluhan,Walk-in,Harga,25,35.2,3.1875,10,55.5
2024,November,Keluhan,Walk-in,Informasi,24,31.291666666666668,3.0,7,54.31578947368421
2024,November,Keluhan,Walk-in,Layanan,22,40.54545454545455,2.6875,7,81.0
2024,November,Keluhan,Walk-in,Produk,33,37.60606060606061,3.1666666666666665,10,69.33333333333333
2024,November,Keluhan,Walk-in,Proses Klaim,28,34.67857142857143,2.6315789473684212,9,75.78947368421052
2024,November,Keluhan,Walk-in,Proses Pembayaran,22,36.81818181818182,3.2,4,51.2
2024,November,Keluhan,Website,Agent,20,41.5,2.5,7,67.2
2024,November,Keluhan,Website,Harga,15,35.8,3.5,2,60.0
2024,November,Keluhan,Website,Informasi,21,32.666666666666664,3.0,9,54.54545454545455
2024,November,Keluhan,Website,Layanan,19,35.10526315789474,2.2222222222222223,7,74.66666666666667
2024,November,Keluhan,Website,Produk,28,33.25,3.3333333333333335,7,45.333333333333336
2024,November,Keluhan,Website,Proses Klaim,29,32.06896551724138,3.3333333333333335,8,70.4
2024,November,Keluhan,Website,Proses Pembayaran,30,27.6,3.2,10,58.8
2024,November,Klaim,Call Center,,170,34.858823529411765,3.007575757575758,44,63.09090909090909
2024,November,Klaim,Email,,178,36.51685393258427,2.921259842519685,49,61.22834645669291
2024,November,Klaim,Live Chat,,164,35.15853658536585,3.045045045045045,54,59.45945945945946
2024,November,Klaim,Mobile App,,162,34.092592592592595,2.838709677419355,41,58.25806451612903
2024,November,Klaim,Social Media,,164,34.41463414634146,3.017857142857143,41,58.5
2024,November,Klaim,Walk-in,,166,35.096385542168676,3.0598290598290596,46,58.46153846153846
2024,November,Klaim,Website,,162,32.17283950617284,3.1454545454545455,68,53.67272727272727
2024,November,Pembatalan Polis,Call Center,,175,16.428571428571427,3.037878787878788,46,66.72727272727273
2024,November,Pembatalan Polis,Email,,176,16.818181818181817,2.9926470588235294,51,56.470588235294116
2024,November,Pembatalan Polis,Live Chat,,154,16.272727272727273,3.0654205607476634,44,54.728971962616825
2024,November,Pembatalan Polis,Mobile App,,154,16.428571428571427,2.7636363636363637,50,57.163636363636364
2024,November,Pembatalan Polis,Social Media,,181,16.61878453038674,3.0163934426229506,56,62.557377049180324
2024,November,Pembatalan Polis,Walk-in,,176,16.698863636363637,3.231404958677686,46,65.85123966942149
2024,November,Pembatalan Polis,Website,,146,15.767123287671232,2.7788461538461537,45,67.61538461538461
2024,November,Pembayaran,Call Center,,189,16.417989417989418,3.083969465648855,56,57.343511450381676
2024,November,Pembayaran,Email,,161,16.012422360248447,3.0,53,55.17948717948718
2024,November,Pembayaran,Live Chat,,168,17.488095238095237,3.0689655172413794,58,60.827586206896555
2024,November,Pembayaran,Mobile App,,159,16.87421383647799,3.0789473684210527,46,60.0
2024,November,Pembayaran,Social Media,,157,17.146496815286625,3.1574074074074074,48,55.77777777777778
2024,November,Pembayaran,Walk-in,,173,15.919075144508671,2.73109243697479,50,63.32773109243698
2024,November,Pembayaran,Website,,170,16.147058823529413,3.1796875,44,60.0
2024,November,Permintaan Informasi,Call Center,,180,16.43888888888889,3.1085271317829455,51,65.11627906976744
2024,November,Permintaan Informasi,Email,,177,15.694915254237289,3.0697674418604652,54,59.53488372093023
2024,November,Permintaan Informasi,Live Chat,,172,16.25581395348837,3.0932203389830506,50,64.47457627118644
2024,November,Permintaan Informasi,Mobile App,,159,16.056603773584907,2.811320754716981,46,65.43396226415095
2024,November,Permintaan Informasi,Social Media,,162,16.598765432098766,3.2033898305084745,55,65.69491525423729
2024,November,Permintaan Informasi,Walk-in,,153,16.41830065359477,2.9805825242718447,46,58.71844660194175
2024,November,Permintaan Informasi,Website,,177,15.63276836158192,2.9508196721311477,65,63.14754098360656
2024,November,Pertanyaan,Call Center,,191,16.523560209424083,2.962406015037594,55,63.5187969924812
2024,November,Pertanyaan,Email,,176,16.397727272727273,2.9421487603305785,60,63.86776859504132
2024,November,Pertanyaan,Live Chat,,166,16.981927710843372,2.9911504424778763,47,55.64601769911504
2024,November,Pertanyaan,Mobile App,,210,16.042857142857144,2.915151515151515,48,56.58181818181818
2024,November,Pertanyaan,Social Media,,155,16.529032258064515,3.130841121495327,50,54.953271028037385
2024,November,Pertanyaan,Walk-in,,183,16.12568306010929,3.024,48,55.296
2024,November,Pertanyaan,Website,,170,16.529411764705884,3.0172413793103448,45,61.241379310344826
2024,November,Perubahan Data,Call Center,,178,16.162921348314608,2.9669421487603307,53,61.68595041322314
2024,November,Perubahan Data,Email,,166,16.487951807228917,2.948717948717949,54,59.48717948717949
2024,November,Perubahan Data,Live Chat,,171,17.461988304093566,3.0763358778625953,48,58.80916030534351
2024,November,Perubahan Data,Mobile App,,182,16.543956043956044,3.1666666666666665,49,55.23809523809524
2024,November,Perubahan Data,Social Media,,167,17.02994011976048,3.1639344262295084,68,59.21311475409836
2024,November,Perubahan Data,Walk-in,,166,16.43975903614458,2.9401709401709404,56,60.1025641025641
2024,November,Perubahan Data,Website,,165,16.157575757575756,2.764705882352941,48,56.0672268907563
2024,October,Keluhan,Call Center,Agent,24,33.25,3.2,9,52.8
2024,October,Keluhan,Call Center,Harga,22,41.18181818181818,3.5,9,49.714285714285715
2024,October,Keluhan,Call Center,Informasi,30,33.666666666666664,3.15,6,60.0
2024,October,Keluhan,Call Center,Layanan,19,36.578947368421055,2.6923076923076925,4,48.0
2024,October,Keluhan,Call Center,Produk,22,35.45454545454545,3.0,5,66.85714285714286
2024,October,Keluhan,Call Center,Proses Klaim,22,38.45454545454545,2.642857142857143,8,53.142857142857146
2024,October,Keluhan,Call Center,Proses Pembayaran,15,30.666666666666668,2.8,3,84.0
2024,October,Keluhan,Email,Agent,21,35.476190476190474,3.055555555555556,6,61.333333333333336
2024,October,Keluhan,Email,Harga,35,34.17142857142857,3.619047619047619,10,46.857142857142854
2024,October,Keluhan,Email,Informasi,19,38.78947368421053,3.6153846153846154,9,64.61538461538461
2024,October,Keluhan,Email,Layanan,27,34.925925925925924,2.944444444444444,7,60.0
2024,October,Keluhan,Email,Produk,29,36.827586206896555,3.055555555555556,6,57.333333333333336
2024,October,Keluhan,Email,Proses Klaim,25,34.04,2.944444444444444,9,68.0
2024,October,Keluhan,Email,Proses Pembayaran,34,36.0,3.0,8,78.0
2024,October,Keluhan,Live Chat,Agent,35,38.114285714285714,2.782608695652174,10,61.56521739130435
2024,October,Keluhan,Live Chat,Harga,23,39.47826086956522,3.0,5,70.4
2024,October,Keluhan,Live Chat,Informasi,21,38.523809523809526,3.3333333333333335,7,64.0
2024,October,Keluhan,Live Chat,Layanan,20,36.7,3.533333333333333,2,64.0
2024,October,Keluhan,Live Chat,Produk,25,34.2,2.8823529411764706,10,60.705882352941174
2024,October,Keluhan,Live Chat,Proses Klaim,15,37.4,3.444444444444444,6,50.666666666666664
2024,October,Keluhan,Live Chat,Proses Pembayaran,23,38.130434782608695,3.9285714285714284,6,49.714285714285715
2024,October,Keluhan,Mobile App,Agent,28,34.107142857142854,3.1176470588235294,7,63.529411764705884
2024,October,Keluhan,Mobile App,Harga,29,30.482758620689655,3.25,9,69.6
2024,October,Keluhan,Mobile App,Informasi,35,33.02857142857143,2.6923076923076925,13,71.07692307692308
2024,October,Keluhan,Mobile App,Layanan,24,31.208333333333332,2.857142857142857,12,77.14285714285714
2024,October,Keluhan,Mobile App,Produk,18,33.333333333333336,3.3846153846153846,6,59.07692307692308
2024,October,Keluhan,Mobile App,Proses Klaim,20,32.3,3.210526315789474,8,77.05263157894737
2024,October,Keluhan,Mobile App,Proses Pembayaran,27,34.48148148148148,2.8,8,44.4
2024,October,Keluhan,Social Media,Agent,24,33.125,2.588235294117647,5,66.3529411764706
2024,October,Keluhan,Social Media,Harga,26,30.076923076923077,2.2,6,60.0
2024,October,Keluhan,Social Media,Informasi,23,37.91304347826087,3.1052631578947367,5,65.6842105263158
2024,October,Keluhan,Social Media,Layanan,27,31.703703703703702,3.3529411764705883,6,64.94117647058823
2024,October,Keluhan,Social Media,Produk,34,37.76470588235294,2.72,7,54.72
2024,October,Keluhan,Social Media,Proses Klaim,20,34.0,2.8461538461538463,8,40.61538461538461
2024,October,Keluhan,Social Media,Proses Pembayaran,17,33.588235294117645,2.6153846153846154,5,42.46153846153846
2024,October,Keluhan,Walk-in,Agent,21,38.57142857142857,3.6923076923076925,6,60.92307692307692
2024,October,Keluhan,Walk-in,Harga,14,41.142857142857146,2.375,5,75.0
2024,October,Keluhan,Walk-in,Informasi,16,32.0,2.8461538461538463,4,51.69230769230769
2024,October,Keluhan,Walk-in,Layanan,21,36.666666666666664,2.0625,9,69.0
2024,October,Keluhan,Walk-in,Produk,24,39.458333333333336,3.066666666666667,6,80.0
2024,October,Keluhan,Walk-in,Proses Klaim,25,36.32,2.823529411764706,8,59.294117647058826
2024,October,Keluhan,Walk-in,Proses Pembayaran,19,35.36842105263158,2.7857142857142856,7,63.42857142857143
2024,October,Keluhan,Website,Agent,37,37.054054054054056,2.2758620689655173,10,66.20689655172414
2024,October,Keluhan,Website,Harga,26,36.46153846153846,2.5714285714285716,5,42.857142857142854
2024,October,Keluhan,Website,Informasi,29,31.620689655172413,2.9,8,63.6
2024,October,Keluhan,Website,Layanan,24,38.125,2.9,4,46.8
2024,October,Keluhan,Website,Produk,21,36.61904761904762,2.65,8,58.8
2024,October,Keluhan,Website,Proses Klaim,21,36.61904761904762,2.8125,9,58.5
2024,October,Keluhan,Website,Proses Pembayaran,23,31.782608695652176,3.0,7,69.71428571428571
2024,October,Klaim,Call Center,,163,34.171779141104295,2.739130434782609,47,57.80869565217391
2024,October,Klaim,Email,,194,35.58247422680412,2.896,60,61.056
2024,October,Klaim,Live Chat,,167,34.0,3.0901639344262297,47,63.34426229508197
2024,October,Klaim,Mobile App,,172,33.075581395348834,3.0689655172413794,56,62.06896551724138
2024,October,Klaim,Social Media,,173,34.73988439306358,2.909090909090909,42,63.70909090909091
2024,October,Klaim,Walk-in,,198,34.51010101010101,3.140845070422535,62,62.36619718309859
2024,October,Klaim,Website,,204,36.98529411764706,3.129251700680272,44,53.224489795918366
2024,October,Pembatalan Polis,Call Center,,154,17.9025974025974,3.1121495327102804,51,65.04672897196262
2024,October,Pembatalan Polis,Email,,185,16.90810810810811,3.141732283464567,50,55.37007874015748
2024,October,Pembatalan Polis,Live Chat,,157,14.719745222929935,2.943396226415094,62,61.132075471698116
2024,October,Pembatalan Polis,Mobile App,,162,16.97530864197531,3.0727272727272728,49,61.527272727272724
2024,October,Pembatalan Polis,Social Media,,174,16.54597701149425,3.0168067226890756,56,62.11764705882353
2024,October,Pembatalan Polis,Walk-in,,157,16.993630573248407,3.1578947368421053,44,59.578947368421055
2024,October,Pembatalan Polis,Website,,172,16.127906976744185,3.171171171171171,57,59.027027027027025
2024,October,Pembayaran,Call Center,,159,17.38993710691824,3.0782608695652174,40,51.33913043478261
2024,October,Pembayaran,Email,,194,16.510309278350515,3.1285714285714286,56,59.142857142857146
2024,October,Pembayaran,Live Chat,,183,17.207650273224044,3.2313432835820897,57,63.04477611940298
2024,October,Pembayaran,Mobile App,,170,16.847058823529412,3.1228070175438596,58,60.0
2024,October,Pembayaran,Social Media,,184,15.98913043478261,3.0338983050847457,56,57.152542372881356
2024,October,Pembayaran,Walk-in,,172,16.406976744186046,3.1587301587301586,51,59.42857142857143
2024,October,Pembayaran,Website,,179,16.039106145251395,3.2093023255813953,47,59.16279069767442
2024,October,Permintaan Informasi,Call Center,,162,15.703703703703704,2.8207547169811322,50,60.22641509433962
2024,October,Permintaan Informasi,Email,,183,15.879781420765028,3.078014184397163,68,62.808510638297875
2024,October,Permintaan Informasi,Live Chat,,180,16.833333333333332,2.866141732283465,50,58.39370078740158
2024,October,Permintaan Informasi,Mobile App,,165,16.163636363636364,3.0285714285714285,51,62.857142857142854
2024,October,Permintaan Informasi,Social Media,,166,16.879518072289155,3.009259259259259,54,60.888888888888886
2024,October,Permintaan Informasi,Walk-in,,181,16.486187845303867,3.0808823529411766,46,57.1764705882353
2024,October,Permintaan Informasi,Website,,159,16.27672955974843,2.93,58,49.68
2024,October,Pertanyaan,Call Center,,165,17.418181818181818,3.38,47,59.04
2024,October,Pertanyaan,Email,,161,17.335403726708073,2.9166666666666665,52,62.22222222222222
2024,October,Pertanyaan,Live Chat,,166,16.897590361445783,3.0660377358490565,51,52.75471698113208
2024,October,Pertanyaan,Mobile App,,168,17.654761904761905,2.90625,47,61.6875
2024,October,Pertanyaan,Social Media,,200,16.185,3.065693430656934,62,58.86131386861314
2024,October,Pertanyaan,Walk-in,,175,16.62857142857143,3.0,43,63.609756097560975
2024,October,Pertanyaan,Website,,187,16.71657754010695,3.0606060606060606,55,69.0909090909091
2024,October,Perubahan Data,Call Center,,199,17.160804020100503,2.948905109489051,54,62.36496350364963
2024,October,Perubahan Data,Email,,189,15.989417989417989,3.0703125,64,60.9375
2024,October,Perubahan Data,Live Chat,,165,16.2,3.0258620689655173,53,53.37931034482759
2024,October,Perubahan Data,Mobile App,,167,17.64071856287425,3.0,58,57.509433962264154
2024,October,Perubahan Data,Social Media,,193,16.098445595854923,2.8840579710144927,56,59.47826086956522
2024,October,Perubahan Data,Walk-in,,171,16.666666666666668,2.825,49,62.4
2024,October,Perubahan Data,Website,,168,16.946428571428573,2.959349593495935,45,57.170731707317074
2024,September,Keluhan,Call Center,Agent,26,37.0,2.55,8,51.6
2024,September,Keluhan,Call Center,Harga,28,37.5,3.142857142857143,10,52.57142857142857
2024,September,Keluhan,Call Center,Informasi,28,36.32142857142857,3.1,9,78.0
2024,September,Keluhan,Call Center,Layanan,24,34.666666666666664,2.625,5,69.0
2024,September,Keluhan,Call Center,Produk,24,33.333333333333336,3.3529411764705883,10,57.88235294117647
2024,September,Keluhan,Call Center,Proses Klaim,22,32.31818181818182,3.7222222222222223,3,68.0
2024,September,Keluhan,Call Center,Proses Pembayaran,18,35.833333333333336,3.1875,5,48.0
2024,September,Keluhan,Email,Agent,22,37.68181818181818,2.6470588235294117,7,53.64705882352941
2024,September,Keluhan,Email,Harga,23,34.34782608695652,4.277777777777778,12,61.333333333333336
2024,September,Keluhan,Email,Informasi,16,32.75,2.7,3,43.2
2024,September,Keluhan,Email,Layanan,30,36.53333333333333,3.0,9,58.90909090909091
2024,September,Keluhan,Email,Produk,24,33.583333333333336,2.611111111111111,6,57.333333333333336
2024,September,Keluhan,Email,Proses Klaim,26,38.26923076923077,3.642857142857143,12,46.285714285714285
2024,September,Keluhan,Email,Proses Pembayaran,20,38.7,2.6666666666666665,7,48.0
2024,September,Keluhan,Live Chat,Agent,20,36.25,3.0,5,58.5
2024,September,Keluhan,Live Chat,Harga,11,37.09090909090909,2.875,5,63.0
2024,September,Keluhan,Live Chat,Informasi,25,34.84,3.1875,5,75.0
2024,September,Keluhan,Live Chat,Layanan,25,34.28,3.1333333333333333,8,56.0
2024,September,Keluhan,Live Chat,Produk,23,35.82608695652174,3.235294117647059,7,46.588235294117645
2024,September,Keluhan,Live Chat,Proses Klaim,23,33.56521739130435,2.857142857142857,8,61.714285714285715
2024,September,Keluhan,Live Chat,Proses Pembayaran,29,35.41379310344828,2.6842105263157894,13,54.31578947368421
2024,September,Keluhan,Mobile App,Agent,24,36.083333333333336,3.1176470588235294,5,56.470588235294116
2024,September,Keluhan,Mobile App,Harga,33,34.81818181818182,3.25,13,68.0
2024,September,Keluhan,Mobile App,Informasi,25,32.12,2.8461538461538463,8,62.76923076923077
2024,September,Keluhan,Mobile App,Layanan,30,39.766666666666666,2.8,10,48.0
2024,September,Keluhan,Mobile App,Produk,28,34.035714285714285,2.5714285714285716,7,58.285714285714285
2024,September,Keluhan,Mobile App,Proses Klaim,30,37.53333333333333,2.7083333333333335,4,68.0
2024,September,Keluhan,Mobile App,Proses Pembayaran,28,32.714285714285715,3.380952380952381,7,56.0
2024,September,Keluhan,Social Media,Agent,22,31.363636363636363,3.0,6,68.0
2024,September,Keluhan,Social Media,Harga,27,34.44444444444444,3.0,10,73.14285714285714
2024,September,Keluhan,Social Media,Informasi,20,33.1,2.9285714285714284,5,63.42857142857143
2024,September,Keluhan,Social Media,Layanan,23,30.82608695652174,3.9411764705882355,6,56.470588235294116
2024,September,Keluhan,Social Media,Produk,17,35.8235294117647,2.75,5,63.0
2024,September,Keluhan,Social Media,Proses Klaim,25,36.48,3.3529411764705883,14,52.23529411764706
2024,September,Keluhan,Social Media,Proses Pembayaran,23,35.47826086956522,2.9375,9,51.0
2024,September,Keluhan,Walk-in,Agent,15,30.6,2.6666666666666665,5,56.0
2024,September,Keluhan,Walk-in,Harga,20,34.9,3.5,3,68.57142857142857
2024,September,Keluhan,Walk-in,Informasi,28,36.17857142857143,3.1818181818181817,9,56.72727272727273
2024,September,Keluhan,Walk-in,Layanan,27,40.333333333333336,2.888888888888889,10,69.33333333333333
2024,September,Keluhan,Walk-in,Produk,23,38.78260869565217,2.5789473684210527,5,83.36842105263158
2024,September,Keluhan,Walk-in,Proses Klaim,22,35.72727272727273,3.235294117647059,3,64.94117647058823
2024,September,Keluhan,Walk-in,Proses Pembayaran,23,37.65217391304348,3.3,5,52.8
2024,September,Keluhan,Website,Agent,34,34.64705882352941,3.0,12,51.42857142857143
2024,September,Keluhan,Website,Harga,26,34.03846153846154,3.0,9,63.1578947368421
2024,September,Keluhan,Website,Informasi,25,32.52,4.076923076923077,8,51.69230769230769
2024,September,Keluhan,Website,Layanan,32,34.90625,3.5185185185185186,11,59.55555555555556
2024,September,Keluhan,Website,Produk,30,38.06666666666667,3.1739130434782608,11,48.0
2024,September,Keluhan,Website,Proses Klaim,21,31.142857142857142,3.076923076923077,5,75.6923076923077
2024,September,Keluhan,Website,Proses Pembayaran,23,32.82608695652174,2.4210526315789473,9,66.94736842105263
2024,September,Klaim,Call Center,,183,36.721311475409834,2.9615384615384617,50,64.24615384615385
2024,September,Klaim,Email,,168,34.23809523809524,3.017543859649123,51,64.0
2024,September,Klaim,Live Chat,,166,35.72289156626506,3.0,62,64.13793103448276
2024,September,Klaim,Mobile App,,179,34.49162011173184,2.905172413793103,47,62.275862068965516
2024,September,Klaim,Social Media,,171,34.44444444444444,3.016949152542373,48,59.389830508474574
2024,September,Klaim,Walk-in,,182,33.9010989010989,3.0294117647058822,60,60.88235294117647
2024,September,Klaim,Website,,191,35.89528795811518,2.95,59,64.62857142857143
2024,September,Pembatalan Polis,Call Center,,154,16.123376623376622,3.2660550458715596,58,54.1651376146789
2024,September,Pembatalan Polis,Email,,160,16.3625,2.9705882352941178,43,59.294117647058826
2024,September,Pembatalan Polis,Live Chat,,167,16.32934131736527,3.0932203389830506,48,60.0
2024,September,Pembatalan Polis,Mobile App,,181,17.662983425414364,3.040983606557377,44,60.98360655737705
2024,September,Pembatalan Polis,Social Media,,167,16.904191616766468,2.9836065573770494,52,65.31147540983606
2024,September,Pembatalan Polis,Walk-in,,183,15.633879781420765,2.872,52,64.32
2024,September,Pembatalan Polis,Website,,154,16.850649350649352,2.981981981981982,39,61.189189189189186
2024,September,Pembayaran,Call Center,,136,17.176470588235293,3.019607843137255,43,68.47058823529412
2024,September,Pembayaran,Email,,161,17.074534161490682,2.9722222222222223,55,56.22222222222222
2024,September,Pembayaran,Live Chat,,173,16.046242774566473,3.0737704918032787,55,63.14754098360656
2024,September,Pembayaran,Mobile App,,167,15.778443113772456,2.8925619834710745,56,60.099173553719005
2024,September,Pembayaran,Social Media,,180,16.57777777777778,3.015625,61,61.3125
2024,September,Pembayaran,Walk-in,,161,16.124223602484474,2.8761061946902653,48,64.99115044247787
2024,September,Pembayaran,Website,,179,16.65921787709497,3.1068702290076335,55,59.3587786259542
2024,September,Permintaan Informasi,Call Center,,158,15.943037974683545,2.786324786324786,42,56.61538461538461
2024,September,Permintaan Informasi,Email,,179,17.201117318435756,3.102189781021898,46,61.31386861313869
2024,September,Permintaan Informasi,Live Chat,,184,16.83695652173913,3.1194029850746268,56,63.223880597014926
2024,September,Permintaan Informasi,Mobile App,,168,17.68452380952381,2.864406779661017,46,63.86440677966102
2024,September,Permintaan Informasi,Social Media,,156,16.371794871794872,3.104761904761905,48,57.371428571428574
2024,September,Permintaan Informasi,Walk-in,,168,16.654761904761905,2.9655172413793105,52,62.48275862068966
2024,September,Permintaan Informasi,Website,,157,16.78980891719745,2.7884615384615383,45,56.76923076923077
2024,September,Pertanyaan,Call Center,,160,16.9625,2.926605504587156,54,56.14678899082569
2024,September,Pertanyaan,Email,,143,17.062937062937063,2.783505154639175,41,61.36082474226804
2024,September,Pertanyaan,Live Chat,,167,16.239520958083833,2.7058823529411766,44,66.5546218487395
2024,September,Pertanyaan,Mobile App,,157,15.420382165605096,3.0925925925925926,38,61.333333333333336
2024,September,Pertanyaan,Social Media,,171,16.555555555555557,2.918032786885246,51,58.42622950819672
2024,September,Pertanyaan,Walk-in,,152,16.960526315789473,3.0277777777777777,43,57.111111111111114
2024,September,Pertanyaan,Website,,156,16.641025641025642,3.0630630630630633,50,56.648648648648646
2024,September,Perubahan Data,Call Center,,164,15.5,3.032258064516129,50,63.87096774193548
2024,September,Perubahan Data,Email,,170,16.16470588235294,2.913793103448276,56,58.13793103448276
2024,September,Perubahan Data,Live Chat,,129,16.511627906976745,2.849462365591398,39,62.96774193548387
2024,September,Perubahan Data,Mobile App,,153,16.823529411764707,2.769230769230769,40,62.76923076923077
2024,September,Perubahan Data,Social Media,,163,16.85276073619632,3.2413793103448274,52,58.3448275862069
2024,September,Perubahan Data,Walk-in,,150,16.473333333333333,3.3214285714285716,47,61.07142857142857
2024,September,Perubahan Data,Website,,179,17.212290502793294,2.8629032258064515,49,58.645161290322584
2025,April,Keluhan,Call Center,Agent,30,31.5,2.7083333333333335,6,68.0
2025,April,Keluhan,Call Center,Harga,25,32.6,2.5789473684210527,3,69.47368421052632
2025,April,Keluhan,Call Center,Informasi,28,34.07142857142857,2.909090909090909,7,63.27272727272727
2025,April,Keluhan,Call Center,Layanan,19,38.89473684210526,2.9166666666666665,3,46.0
2025,April,Keluhan,Call Center,Produk,22,33.09090909090909,2.9285714285714284,10,61.714285714285715
2025,April,Keluhan,Call Center,Proses Klaim,31,36.70967741935484,3.0,10,68.0
2025,April,Keluhan,Call Center,Proses Pembayaran,26,32.80769230769231,2.625,8,60.0
2025,April,Keluhan,Email,Agent,20,36.3,2.923076923076923,9,49.84615384615385
2025,April,Keluhan,Email,Harga,20,34.55,2.230769230769231,7,55.38461538461539
2025,April,Keluhan,Email,Informasi,30,35.96666666666667,3.0526315789473686,12,66.94736842105263
2025,April,Keluhan,Email,Layanan,23,35.73913043478261,2.588235294117647,11,74.82352941176471
2025,April,Keluhan,Email,Produk,27,34.48148148148148,2.944444444444444,8,52.0
2025,April,Keluhan,Email,Proses Klaim,25,31.56,2.823529411764706,5,62.11764705882353
2025,April,Keluhan,Email,Proses Pembayaran,20,31.75,3.5833333333333335,6,62.0
2025,April,Keluhan,Live Chat,Agent,19,35.0,2.4285714285714284,4,34.285714285714285
2025,April,Keluhan,Live Chat,Harga,21,36.42857142857143,3.5,3,56.0
2025,April,Keluhan,Live Chat,Informasi,27,33.55555555555556,2.5,10,53.333333333333336
2025,April,Keluhan,Live Chat,Layanan,24,41.25,3.0,11,54.857142857142854
2025,April,Keluhan,Live Chat,Produk,19,36.0,3.230769230769231,6,59.07692307692308
2025,April,Keluhan,Live Chat,Proses Klaim,25,36.68,2.555555555555556,2,65.33333333333333
2025,April,Keluhan,Live Chat,Proses Pembayaran,15,31.866666666666667,2.75,3,48.0
2025,April,Keluhan,Mobile App,Agent,16,37.5625,3.1538461538461537,6,49.84615384615385
2025,April,Keluhan,Mobile App,Harga,19,35.8421052631579,3.0833333333333335,6,62.0
2025,April,Keluhan,Mobile App,Informasi,14,32.642857142857146,3.5,5,74.0
2025,April,Keluhan,Mobile App,Layanan,25,36.96,2.3125,9,69.0
2025,April,Keluhan,Mobile App,Produk,29,35.86206896551724,3.0,9,57.142857142857146
2025,April,Keluhan,Mobile App,Proses Klaim,29,35.758620689655174,2.4705882352941178,9,64.94117647058823
2025,April,Keluhan,Mobile App,Proses Pembayaran,25,29.68,2.6315789473684212,6,70.73684210526316
2025,April,Keluhan,Social Media,Agent,21,38.57142857142857,3.0,5,56.470588235294116
2025,April,Keluhan,Social Media,Harga,22,32.40909090909091,2.7222222222222223,7,54.666666666666664
2025,April,Keluhan,Social Media,Informasi,24,35.458333333333336,3.2,6,60.0
2025,April,Keluhan,Social Media,Layanan,23,29.0,2.5789473684210527,2,60.63157894736842
2025,April,Keluhan,Social Media,Produk,29,35.37931034482759,2.9565217391304346,8,58.43478260869565
2025,April,Keluhan,Social Media,Proses Klaim,22,42.09090909090909,2.9411764705882355,5,74.82352941176471
2025,April,Keluhan,Social Media,Proses Pembayaran,25,34.64,2.8,10,60.8
2025,April,Keluhan,Walk-in,Agent,22,35.59090909090909,2.8666666666666667,3,62.4
2025,April,Keluhan,Walk-in,Harga,15,33.86666666666667,3.3,1,60.0
2025,April,Keluhan,Walk-in,Informasi,17,33.588235294117645,3.0625,3,49.5
2025,April,Keluhan,Walk-in,Layanan,29,35.96551724137931,3.0,8,61.2
2025,April,Keluhan,Walk-in,Produk,24,34.333333333333336,3.2777777777777777,4,61.333333333333336
2025,April,Keluhan,Walk-in,Proses Klaim,19,32.421052631578945,2.6666666666666665,5,60.0
2025,April,Keluhan,Walk-in,Proses Pembayaran,19,40.73684210526316,2.769230769230769,6,72.0
2025,April,Keluhan,Website,Agent,23,32.608695652173914,2.857142857142857,5,61.714285714285715
2025,April,Keluhan,Website,Harga,26,37.19230769230769,3.1666666666666665,8,50.0
2025,April,Keluhan,Website,Informasi,18,37.166666666666664,2.923076923076923,6,33.23076923076923
2025,April,Keluhan,Website,Layanan,23,36.95652173913044,2.2666666666666666,4,52.8
2025,April,Keluhan,Website,Produk,15,38.86666666666667,2.2857142857142856,3,41.142857142857146
2025,April,Keluhan,Website,Proses Klaim,19,31.842105263157894,3.357142857142857,8,63.42857142857143
2025,April,Keluhan,Website,Proses Pembayaran,24,36.75,3.2,5,62.4
2025,April,Klaim,Call Center,,155,35.58064516129032,2.9313725490196076,47,60.705882352941174
2025,April,Klaim,Email,,178,33.342696629213485,3.0303030303030303,46,58.0
2025,April,Klaim,Live Chat,,178,34.646067415730336,2.9919354838709675,58,58.064516129032256
2025,April,Klaim,Mobile App,,173,32.20809248554913,2.772357723577236,60,63.80487804878049
2025,April,Klaim,Social Media,,199,35.26130653266332,3.1549295774647885,61,65.91549295774648
2025,April,Klaim,Walk-in,,158,35.664556962025316,2.9047619047619047,60,57.142857142857146
2025,April,Klaim,Website,,160,34.6375,3.2211538461538463,48,60.0
2025,April,Pembatalan Polis,Call Center,,148,16.66216216216216,2.9523809523809526,47,58.97142857142857
2025,April,Pembatalan Polis,Email,,176,16.40909090909091,2.834710743801653,56,56.72727272727273
2025,April,Pembatalan Polis,Live Chat,,189,16.85185185185185,3.007575757575758,58,58.0
