year_actual,month_name,department,jabatan,nama_product,jenis_product,total_activities,total_sales,conversion_rate,avg_activity_duration
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Dolor,Asuransi Jiwa,76,19,25.0,42.03947368421053
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Explicabo,Asuransi Jiwa,62,16,25.806451612903224,38.403225806451616
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Fugiat,Asuransi Jiwa,70,19,27.142857142857142,54.27142857142857
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Impedit,Asuransi Jiwa,76,20,26.31578947368421,44.86842105263158
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Ipsum,Asuransi Jiwa,53,16,30.18867924528302,37.320754716981135
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Iure,Asuransi Jiwa,77,15,19.480519480519483,39.4025974025974
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Libero,Asuransi Jiwa,70,20,28.57142857142857,45.34285714285714
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Nam,Asuransi Jiwa,70,20,28.57142857142857,44.48571428571429
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Neque,Asuransi Jiwa,63,16,25.396825396825395,40.904761904761905
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Nisi,Asuransi Jiwa,49,13,26.53061224489796,44.714285714285715
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Nostrum,Asuransi Jiwa,69,19,27.536231884057973,44.95652173913044
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Odit,Asuransi Jiwa,145,28,19.310344827586206,42.61379310344827
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Officia,Asuransi Jiwa,46,12,26.08695652173913,45.52173913043478
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Omnis,Asuransi Jiwa,63,19,30.158730158730158,40.96825396825397
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,101,24,23.762376237623762,43.23762376237624
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Quo,Asuransi Jiwa,69,12,17.391304347826086,41.88405797101449
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Rerum,Asuransi Jiwa,72,16,22.22222222222222,45.25
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Tempore,Asuransi Jiwa,64,17,26.5625,48.546875
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Ut,Asuransi Jiwa,71,23,32.3943661971831,41.25352112676056
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Veritatis,Asuransi Jiwa,64,19,29.6875,45.953125
2024,November,Sales,Regional Sales Manager,Asuransi Jiwa Voluptates,Asuransi Jiwa,66,20,30.303030303030305,49.621212121212125
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,70,15,21.428571428571427,47.42857142857143
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,59,17,28.8135593220339,40.779661016949156
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Facilis,Asuransi Kendaraan,60,17,28.333333333333332,44.1
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Harum,Asuransi Kendaraan,64,17,26.5625,40.859375
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan In,Asuransi Kendaraan,60,15,25.0,46.55
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,43,10,23.25581395348837,44.604651162790695
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Officiis,Asuransi Kendaraan,57,10,17.543859649122805,44.94736842105263
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Omnis,Asuransi Kendaraan,72,22,30.555555555555557,51.47222222222222
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Quasi,Asuransi Kendaraan,61,13,21.311475409836063,47.26229508196721
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Quis,Asuransi Kendaraan,66,15,22.727272727272727,52.65151515151515
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Quo,Asuransi Kendaraan,54,18,33.33333333333333,48.425925925925924
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Tempore,Asuransi Kendaraan,63,19,30.158730158730158,48.80952380952381
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Ullam,Asuransi Kendaraan,59,21,35.59322033898305,42.898305084745765
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Vel,Asuransi Kendaraan,64,13,20.3125,47.984375
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,48,12,25.0,48.354166666666664
2024,November,Sales,Regional Sales Manager,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,65,19,29.230769230769234,48.86153846153846
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,55,10,18.181818181818183,41.74545454545454
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Animi,Asuransi Kesehatan,65,14,21.53846153846154,52.58461538461538
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Aut,Asuransi Kesehatan,59,17,28.8135593220339,47.67796610169491
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,76,20,26.31578947368421,48.80263157894737
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,68,21,30.88235294117647,50.044117647058826
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,45,9,20.0,41.93333333333333
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Eaque,Asuransi Kesehatan,74,18,24.324324324324326,45.74324324324324
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,59,16,27.11864406779661,43.016949152542374
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Eum,Asuransi Kesehatan,53,14,26.41509433962264,40.43396226415094
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Ex,Asuransi Kesehatan,127,27,21.25984251968504,39.653543307086615
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,63,14,22.22222222222222,43.57142857142857
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Officia,Asuransi Kesehatan,61,12,19.672131147540984,46.50819672131148
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Officiis,Asuransi Kesehatan,172,42,24.418604651162788,47.27906976744186
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Optio,Asuransi Kesehatan,48,12,25.0,49.916666666666664
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Soluta,Asuransi Kesehatan,53,21,39.62264150943396,45.20754716981132
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,78,18,23.076923076923077,45.17948717948718
2024,November,Sales,Regional Sales Manager,Asuransi Kesehatan Veniam,Asuransi Kesehatan,73,24,32.87671232876712,43.87671232876713
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,52,17,32.69230769230769,46.09615384615385
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Delectus,Asuransi Pendidikan,64,16,25.0,41.703125
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Et,Asuransi Pendidikan,56,16,28.57142857142857,51.142857142857146
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Eum,Asuransi Pendidikan,53,14,26.41509433962264,49.490566037735846
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,65,19,29.230769230769234,42.84615384615385
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Inventore,Asuransi Pendidikan,63,24,38.095238095238095,44.476190476190474
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Magnam,Asuransi Pendidikan,51,10,19.607843137254903,50.96078431372549
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Minima,Asuransi Pendidikan,72,14,19.444444444444446,43.611111111111114
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Natus,Asuransi Pendidikan,61,17,27.86885245901639,47.39344262295082
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Nobis,Asuransi Pendidikan,65,19,29.230769230769234,44.246153846153845
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Nulla,Asuransi Pendidikan,61,14,22.950819672131146,49.90163934426229
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,61,15,24.59016393442623,50.868852459016395
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Odio,Asuransi Pendidikan,66,16,24.242424242424242,45.92424242424242
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Odit,Asuransi Pendidikan,53,12,22.641509433962266,42.867924528301884
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,64,12,18.75,44.703125
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Quasi,Asuransi Pendidikan,57,10,17.543859649122805,44.26315789473684
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Qui,Asuransi Pendidikan,70,20,28.57142857142857,44.82857142857143
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Quod,Asuransi Pendidikan,40,11,27.500000000000004,41.675
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,70,23,32.857142857142854,46.357142857142854
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Similique,Asuransi Pendidikan,63,18,28.57142857142857,46.492063492063494
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Sunt,Asuransi Pendidikan,66,15,22.727272727272727,49.78787878787879
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,71,17,23.943661971830984,46.436619718309856
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,56,12,21.428571428571427,41.5
2024,November,Sales,Regional Sales Manager,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,60,15,25.0,48.916666666666664
2024,November,Sales,Regional Sales Manager,Asuransi Properti Aspernatur,Asuransi Properti,77,23,29.87012987012987,46.25974025974026
2024,November,Sales,Regional Sales Manager,Asuransi Properti Eligendi,Asuransi Properti,63,12,19.047619047619047,49.96825396825397
2024,November,Sales,Regional Sales Manager,Asuransi Properti Error,Asuransi Properti,68,15,22.058823529411764,45.30882352941177
2024,November,Sales,Regional Sales Manager,Asuransi Properti Eum,Asuransi Properti,58,15,25.862068965517242,43.58620689655172
2024,November,Sales,Regional Sales Manager,Asuransi Properti Fugit,Asuransi Properti,65,16,24.615384615384617,41.0
2024,November,Sales,Regional Sales Manager,Asuransi Properti Hic,Asuransi Properti,48,10,20.833333333333336,46.541666666666664
2024,November,Sales,Regional Sales Manager,Asuransi Properti Illo,Asuransi Properti,61,13,21.311475409836063,52.885245901639344
2024,November,Sales,Regional Sales Manager,Asuransi Properti Quidem,Asuransi Properti,59,17,28.8135593220339,51.25423728813559
2024,November,Sales,Regional Sales Manager,Asuransi Properti Quod,Asuransi Properti,60,16,26.666666666666668,48.1
2024,November,Sales,Regional Sales Manager,Asuransi Properti Sapiente,Asuransi Properti,54,13,24.074074074074073,47.888888888888886
2024,November,Sales,Regional Sales Manager,Asuransi Properti Soluta,Asuransi Properti,60,10,16.666666666666664,45.75
2024,November,Sales,Regional Sales Manager,Asuransi Properti Suscipit,Asuransi Properti,62,15,24.193548387096776,42.33870967741935
2024,November,Sales,Regional Sales Manager,Asuransi Properti Ullam,Asuransi Properti,59,10,16.94915254237288,48.644067796610166
2024,November,Sales,Sales Executive,Asuransi Jiwa Accusantium,Asuransi Jiwa,64,20,31.25,49.703125
2024,November,Sales,Sales Executive,Asuransi Jiwa Consectetur,Asuransi Jiwa,81,15,18.51851851851852,45.27160493827161
2024,November,Sales,Sales Executive,Asuransi Jiwa Corrupti,Asuransi Jiwa,68,20,29.411764705882355,42.088235294117645
2024,November,Sales,Sales Executive,Asuransi Jiwa Dicta,Asuransi Jiwa,65,17,26.153846153846157,47.784615384615385
2024,November,Sales,Sales Executive,Asuransi Jiwa Dolor,Asuransi Jiwa,77,15,19.480519480519483,45.76623376623377
2024,November,Sales,Sales Executive,Asuransi Jiwa Explicabo,Asuransi Jiwa,63,18,28.57142857142857,43.95238095238095
2024,November,Sales,Sales Executive,Asuransi Jiwa Fugiat,Asuransi Jiwa,66,13,19.696969696969695,45.666666666666664
2024,November,Sales,Sales Executive,Asuransi Jiwa Impedit,Asuransi Jiwa,62,21,33.87096774193548,45.564516129032256
2024,November,Sales,Sales Executive,Asuransi Jiwa Ipsum,Asuransi Jiwa,60,15,25.0,43.95
2024,November,Sales,Sales Executive,Asuransi Jiwa Iure,Asuransi Jiwa,63,18,28.57142857142857,51.0
2024,November,Sales,Sales Executive,Asuransi Jiwa Libero,Asuransi Jiwa,64,17,26.5625,40.734375
2024,November,Sales,Sales Executive,Asuransi Jiwa Nam,Asuransi Jiwa,70,25,35.714285714285715,49.142857142857146
2024,November,Sales,Sales Executive,Asuransi Jiwa Neque,Asuransi Jiwa,83,21,25.301204819277107,51.78313253012048
2024,November,Sales,Sales Executive,Asuransi Jiwa Nisi,Asuransi Jiwa,65,13,20.0,48.184615384615384
2024,November,Sales,Sales Executive,Asuransi Jiwa Nostrum,Asuransi Jiwa,59,13,22.033898305084744,50.932203389830505
2024,November,Sales,Sales Executive,Asuransi Jiwa Odit,Asuransi Jiwa,142,38,26.76056338028169,47.33802816901409
2024,November,Sales,Sales Executive,Asuransi Jiwa Officia,Asuransi Jiwa,67,11,16.417910447761194,50.28358208955224
2024,November,Sales,Sales Executive,Asuransi Jiwa Omnis,Asuransi Jiwa,76,22,28.947368421052634,49.026315789473685
2024,November,Sales,Sales Executive,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,147,37,25.170068027210885,44.23809523809524
2024,November,Sales,Sales Executive,Asuransi Jiwa Quo,Asuransi Jiwa,59,15,25.423728813559322,47.559322033898304
2024,November,Sales,Sales Executive,Asuransi Jiwa Rerum,Asuransi Jiwa,75,27,36.0,49.0
2024,November,Sales,Sales Executive,Asuransi Jiwa Tempore,Asuransi Jiwa,73,14,19.17808219178082,47.75342465753425
2024,November,Sales,Sales Executive,Asuransi Jiwa Ut,Asuransi Jiwa,64,13,20.3125,42.8125
2024,November,Sales,Sales Executive,Asuransi Jiwa Veritatis,Asuransi Jiwa,71,17,23.943661971830984,48.352112676056336
2024,November,Sales,Sales Executive,Asuransi Jiwa Voluptates,Asuransi Jiwa,65,22,33.84615384615385,45.6
2024,November,Sales,Sales Executive,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,70,25,35.714285714285715,39.6
2024,November,Sales,Sales Executive,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,57,8,14.035087719298245,43.228070175438596
2024,November,Sales,Sales Executive,Asuransi Kendaraan Facilis,Asuransi Kendaraan,59,19,32.20338983050847,44.79661016949152
2024,November,Sales,Sales Executive,Asuransi Kendaraan Harum,Asuransi Kendaraan,59,8,13.559322033898304,45.52542372881356
2024,November,Sales,Sales Executive,Asuransi Kendaraan In,Asuransi Kendaraan,68,16,23.52941176470588,41.98529411764706
2024,November,Sales,Sales Executive,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,71,20,28.169014084507044,44.29577464788732
2024,November,Sales,Sales Executive,Asuransi Kendaraan Officiis,Asuransi Kendaraan,60,14,23.333333333333332,41.583333333333336
2024,November,Sales,Sales Executive,Asuransi Kendaraan Omnis,Asuransi Kendaraan,73,12,16.43835616438356,41.38356164383562
2024,November,Sales,Sales Executive,Asuransi Kendaraan Quasi,Asuransi Kendaraan,70,18,25.71428571428571,48.642857142857146
2024,November,Sales,Sales Executive,Asuransi Kendaraan Quis,Asuransi Kendaraan,57,14,24.561403508771928,50.94736842105263
2024,November,Sales,Sales Executive,Asuransi Kendaraan Quo,Asuransi Kendaraan,71,23,32.3943661971831,43.63380281690141
2024,November,Sales,Sales Executive,Asuransi Kendaraan Tempore,Asuransi Kendaraan,81,25,30.864197530864196,50.41975308641975
2024,November,Sales,Sales Executive,Asuransi Kendaraan Ullam,Asuransi Kendaraan,72,24,33.33333333333333,37.69444444444444
2024,November,Sales,Sales Executive,Asuransi Kendaraan Vel,Asuransi Kendaraan,57,15,26.31578947368421,46.03508771929825
2024,November,Sales,Sales Executive,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,60,17,28.333333333333332,47.916666666666664
2024,November,Sales,Sales Executive,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,66,21,31.818181818181817,50.196969696969695
2024,November,Sales,Sales Executive,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,58,12,20.689655172413794,44.51724137931034
2024,November,Sales,Sales Executive,Asuransi Kesehatan Animi,Asuransi Kesehatan,64,16,25.0,41.828125
2024,November,Sales,Sales Executive,Asuransi Kesehatan Aut,Asuransi Kesehatan,54,10,18.51851851851852,46.666666666666664
2024,November,Sales,Sales Executive,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,56,13,23.214285714285715,42.339285714285715
2024,November,Sales,Sales Executive,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,72,17,23.61111111111111,41.25
2024,November,Sales,Sales Executive,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,88,22,25.0,46.67045454545455
2024,November,Sales,Sales Executive,Asuransi Kesehatan Eaque,Asuransi Kesehatan,60,14,23.333333333333332,47.61666666666667
2024,November,Sales,Sales Executive,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,62,13,20.967741935483872,47.46774193548387
2024,November,Sales,Sales Executive,Asuransi Kesehatan Eum,Asuransi Kesehatan,58,18,31.03448275862069,46.327586206896555
2024,November,Sales,Sales Executive,Asuransi Kesehatan Ex,Asuransi Kesehatan,128,30,23.4375,44.71875
2024,November,Sales,Sales Executive,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,71,13,18.30985915492958,42.816901408450704
2024,November,Sales,Sales Executive,Asuransi Kesehatan Officia,Asuransi Kesehatan,68,19,27.941176470588236,46.9264705882353
2024,November,Sales,Sales Executive,Asuransi Kesehatan Officiis,Asuransi Kesehatan,208,47,22.596153846153847,44.86538461538461
2024,November,Sales,Sales Executive,Asuransi Kesehatan Optio,Asuransi Kesehatan,58,10,17.24137931034483,41.96551724137931
2024,November,Sales,Sales Executive,Asuransi Kesehatan Soluta,Asuransi Kesehatan,69,16,23.18840579710145,45.44927536231884
2024,November,Sales,Sales Executive,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,80,14,17.5,46.8375
2024,November,Sales,Sales Executive,Asuransi Kesehatan Veniam,Asuransi Kesehatan,54,20,37.03703703703704,43.05555555555556
2024,November,Sales,Sales Executive,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,75,19,25.333333333333336,45.013333333333335
2024,November,Sales,Sales Executive,Asuransi Pendidikan Delectus,Asuransi Pendidikan,68,21,30.88235294117647,40.6764705882353
2024,November,Sales,Sales Executive,Asuransi Pendidikan Et,Asuransi Pendidikan,68,14,20.588235294117645,46.4264705882353
2024,November,Sales,Sales Executive,Asuransi Pendidikan Eum,Asuransi Pendidikan,66,12,18.181818181818183,39.96969696969697
2024,November,Sales,Sales Executive,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,51,13,25.49019607843137,39.254901960784316
2024,November,Sales,Sales Executive,Asuransi Pendidikan Inventore,Asuransi Pendidikan,65,14,21.53846153846154,50.07692307692308
2024,November,Sales,Sales Executive,Asuransi Pendidikan Magnam,Asuransi Pendidikan,81,20,24.691358024691358,48.80246913580247
2024,November,Sales,Sales Executive,Asuransi Pendidikan Minima,Asuransi Pendidikan,68,16,23.52941176470588,36.5735294117647
2024,November,Sales,Sales Executive,Asuransi Pendidikan Natus,Asuransi Pendidikan,65,20,30.76923076923077,46.815384615384616
2024,November,Sales,Sales Executive,Asuransi Pendidikan Nobis,Asuransi Pendidikan,57,18,31.57894736842105,37.6140350877193
2024,November,Sales,Sales Executive,Asuransi Pendidikan Nulla,Asuransi Pendidikan,57,9,15.789473684210526,49.228070175438596
2024,November,Sales,Sales Executive,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,78,24,30.76923076923077,41.84615384615385
2024,November,Sales,Sales Executive,Asuransi Pendidikan Odio,Asuransi Pendidikan,59,15,25.423728813559322,44.49152542372882
2024,November,Sales,Sales Executive,Asuransi Pendidikan Odit,Asuransi Pendidikan,55,7,12.727272727272727,44.74545454545454
2024,November,Sales,Sales Executive,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,50,11,22.0,43.72
2024,November,Sales,Sales Executive,Asuransi Pendidikan Quasi,Asuransi Pendidikan,66,21,31.818181818181817,56.696969696969695
2024,November,Sales,Sales Executive,Asuransi Pendidikan Qui,Asuransi Pendidikan,57,15,26.31578947368421,38.64912280701754
2024,November,Sales,Sales Executive,Asuransi Pendidikan Quod,Asuransi Pendidikan,68,18,26.47058823529412,41.23529411764706
2024,November,Sales,Sales Executive,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,71,18,25.352112676056336,46.28169014084507
2024,November,Sales,Sales Executive,Asuransi Pendidikan Similique,Asuransi Pendidikan,56,13,23.214285714285715,47.94642857142857
2024,November,Sales,Sales Executive,Asuransi Pendidikan Sunt,Asuransi Pendidikan,76,15,19.736842105263158,42.64473684210526
2024,November,Sales,Sales Executive,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,63,17,26.984126984126984,40.15873015873016
2024,November,Sales,Sales Executive,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,69,13,18.84057971014493,48.69565217391305
2024,November,Sales,Sales Executive,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,69,17,24.637681159420293,42.42028985507246
2024,November,Sales,Sales Executive,Asuransi Properti Aspernatur,Asuransi Properti,69,19,27.536231884057973,52.0
2024,November,Sales,Sales Executive,Asuransi Properti Eligendi,Asuransi Properti,50,15,30.0,43.54
2024,November,Sales,Sales Executive,Asuransi Properti Error,Asuransi Properti,65,14,21.53846153846154,49.215384615384615
2024,November,Sales,Sales Executive,Asuransi Properti Eum,Asuransi Properti,81,18,22.22222222222222,49.60493827160494
2024,November,Sales,Sales Executive,Asuransi Properti Fugit,Asuransi Properti,70,15,21.428571428571427,39.02857142857143
2024,November,Sales,Sales Executive,Asuransi Properti Hic,Asuransi Properti,60,21,35.0,38.9
2024,November,Sales,Sales Executive,Asuransi Properti Illo,Asuransi Properti,64,15,23.4375,38.125
2024,November,Sales,Sales Executive,Asuransi Properti Quidem,Asuransi Properti,79,25,31.645569620253166,46.91139240506329
2024,November,Sales,Sales Executive,Asuransi Properti Quod,Asuransi Properti,62,18,29.03225806451613,45.62903225806452
2024,November,Sales,Sales Executive,Asuransi Properti Sapiente,Asuransi Properti,60,17,28.333333333333332,49.05
2024,November,Sales,Sales Executive,Asuransi Properti Soluta,Asuransi Properti,68,19,27.941176470588236,42.48529411764706
2024,November,Sales,Sales Executive,Asuransi Properti Suscipit,Asuransi Properti,60,11,18.333333333333332,47.81666666666667
2024,November,Sales,Sales Executive,Asuransi Properti Ullam,Asuransi Properti,69,11,15.942028985507244,47.507246376811594
2024,November,Sales,Sales Manager,Asuransi Jiwa Accusantium,Asuransi Jiwa,51,13,25.49019607843137,50.705882352941174
2024,November,Sales,Sales Manager,Asuransi Jiwa Consectetur,Asuransi Jiwa,62,18,29.03225806451613,44.306451612903224
2024,November,Sales,Sales Manager,Asuransi Jiwa Corrupti,Asuransi Jiwa,43,12,27.906976744186046,51.25581395348837
2024,November,Sales,Sales Manager,Asuransi Jiwa Dicta,Asuransi Jiwa,57,13,22.807017543859647,43.98245614035088
2024,November,Sales,Sales Manager,Asuransi Jiwa Dolor,Asuransi Jiwa,66,13,19.696969696969695,51.04545454545455
2024,November,Sales,Sales Manager,Asuransi Jiwa Explicabo,Asuransi Jiwa,47,12,25.53191489361702,43.829787234042556
2024,November,Sales,Sales Manager,Asuransi Jiwa Fugiat,Asuransi Jiwa,56,11,19.642857142857142,43.25
2024,November,Sales,Sales Manager,Asuransi Jiwa Impedit,Asuransi Jiwa,57,12,21.052631578947366,44.280701754385966
2024,November,Sales,Sales Manager,Asuransi Jiwa Ipsum,Asuransi Jiwa,61,16,26.229508196721312,48.557377049180324
2024,November,Sales,Sales Manager,Asuransi Jiwa Iure,Asuransi Jiwa,61,16,26.229508196721312,40.50819672131148
2024,November,Sales,Sales Manager,Asuransi Jiwa Libero,Asuransi Jiwa,67,18,26.865671641791046,42.23880597014925
2024,November,Sales,Sales Manager,Asuransi Jiwa Nam,Asuransi Jiwa,54,14,25.925925925925924,45.388888888888886
2024,November,Sales,Sales Manager,Asuransi Jiwa Neque,Asuransi Jiwa,55,11,20.0,50.127272727272725
2024,November,Sales,Sales Manager,Asuransi Jiwa Nisi,Asuransi Jiwa,54,12,22.22222222222222,40.51851851851852
2024,November,Sales,Sales Manager,Asuransi Jiwa Nostrum,Asuransi Jiwa,56,13,23.214285714285715,49.267857142857146
2024,November,Sales,Sales Manager,Asuransi Jiwa Odit,Asuransi Jiwa,126,34,26.984126984126984,46.34920634920635
2024,November,Sales,Sales Manager,Asuransi Jiwa Officia,Asuransi Jiwa,56,19,33.92857142857143,37.464285714285715
2024,November,Sales,Sales Manager,Asuransi Jiwa Omnis,Asuransi Jiwa,52,12,23.076923076923077,47.67307692307692
2024,November,Sales,Sales Manager,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,133,35,26.31578947368421,43.80451127819549
2024,November,Sales,Sales Manager,Asuransi Jiwa Quo,Asuransi Jiwa,61,13,21.311475409836063,44.50819672131148
2024,November,Sales,Sales Manager,Asuransi Jiwa Rerum,Asuransi Jiwa,67,21,31.343283582089555,49.04477611940298
2024,November,Sales,Sales Manager,Asuransi Jiwa Tempore,Asuransi Jiwa,48,12,25.0,47.854166666666664
2024,November,Sales,Sales Manager,Asuransi Jiwa Ut,Asuransi Jiwa,47,9,19.148936170212767,49.170212765957444
2024,November,Sales,Sales Manager,Asuransi Jiwa Veritatis,Asuransi Jiwa,50,9,18.0,48.3
2024,November,Sales,Sales Manager,Asuransi Jiwa Voluptates,Asuransi Jiwa,67,17,25.37313432835821,45.11940298507463
2024,November,Sales,Sales Manager,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,58,12,20.689655172413794,44.241379310344826
2024,November,Sales,Sales Manager,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,59,12,20.33898305084746,47.779661016949156
2024,November,Sales,Sales Manager,Asuransi Kendaraan Facilis,Asuransi Kendaraan,56,13,23.214285714285715,49.07142857142857
2024,November,Sales,Sales Manager,Asuransi Kendaraan Harum,Asuransi Kendaraan,56,25,44.642857142857146,38.214285714285715
2024,November,Sales,Sales Manager,Asuransi Kendaraan In,Asuransi Kendaraan,57,15,26.31578947368421,42.6140350877193
2024,November,Sales,Sales Manager,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,73,17,23.28767123287671,44.26027397260274
2024,November,Sales,Sales Manager,Asuransi Kendaraan Officiis,Asuransi Kendaraan,52,14,26.923076923076923,49.96153846153846
2024,November,Sales,Sales Manager,Asuransi Kendaraan Omnis,Asuransi Kendaraan,53,16,30.18867924528302,44.735849056603776
2024,November,Sales,Sales Manager,Asuransi Kendaraan Quasi,Asuransi Kendaraan,54,9,16.666666666666664,48.833333333333336
2024,November,Sales,Sales Manager,Asuransi Kendaraan Quis,Asuransi Kendaraan,66,20,30.303030303030305,48.65151515151515
