year_actual,month_name,department,jabatan,nama_product,jenis_product,total_activities,total_sales,conversion_rate,avg_activity_duration
2024,November,Sales,Sales Manager,Asuransi Kendaraan Qui,Asuransi Kendaraan,54,13,24.074074074074073,51.01851851851852
2024,November,Sales,Sales Manager,Asuransi Kendaraan Rem,Asuransi Kendaraan,69,16,23.18840579710145,45.01449275362319
2024,November,Sales,Sales Manager,Asuransi Kendaraan Sequi,Asuransi Kendaraan,58,12,20.689655172413794,47.293103448275865
2024,November,Sales,Sales Manager,Asuransi Kendaraan Sit,Asuransi Kendaraan,70,20,28.57142857142857,41.97142857142857
2024,November,Sales,Sales Manager,Asuransi Kendaraan Vitae,Asuransi Kendaraan,56,14,25.0,43.089285714285715
2024,November,Sales,Sales Manager,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,62,21,33.87096774193548,48.74193548387097
2024,November,Sales,Sales Manager,Asuransi Kesehatan A,Asuransi Kesehatan,53,14,26.41509433962264,51.905660377358494
2024,November,Sales,Sales Manager,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,65,19,29.230769230769234,48.07692307692308
2024,November,Sales,Sales Manager,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,55,18,32.72727272727273,39.50909090909091
2024,November,Sales,Sales Manager,Asuransi Kesehatan Iure,Asuransi Kesehatan,67,16,23.88059701492537,46.0
2024,November,Sales,Sales Manager,Asuransi Kesehatan Libero,Asuransi Kesehatan,68,17,25.0,46.80882352941177
2024,November,Sales,Sales Manager,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,63,13,20.634920634920633,46.95238095238095
2024,November,Sales,Sales Manager,Asuransi Kesehatan Nulla,Asuransi Kesehatan,62,13,20.967741935483872,44.41935483870968
2024,November,Sales,Sales Manager,Asuransi Kesehatan Numquam,Asuransi Kesehatan,63,12,19.047619047619047,47.17460317460318
2024,November,Sales,Sales Manager,Asuransi Kesehatan Officiis,Asuransi Kesehatan,64,20,31.25,45.015625
2024,November,Sales,Sales Manager,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,53,8,15.09433962264151,41.81132075471698
2024,November,Sales,Sales Manager,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,61,13,21.311475409836063,42.114754098360656
2024,November,Sales,Sales Manager,Asuransi Kesehatan Placeat,Asuransi Kesehatan,62,16,25.806451612903224,46.096774193548384
2024,November,Sales,Sales Manager,Asuransi Kesehatan Quia,Asuransi Kesehatan,61,16,26.229508196721312,46.14754098360656
2024,November,Sales,Sales Manager,Asuransi Kesehatan Repellat,Asuransi Kesehatan,61,16,26.229508196721312,52.31147540983606
2024,November,Sales,Sales Manager,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,52,16,30.76923076923077,47.13461538461539
2024,November,Sales,Sales Manager,Asuransi Kesehatan Ullam,Asuransi Kesehatan,56,23,41.07142857142857,47.142857142857146
2024,November,Sales,Sales Manager,Asuransi Pendidikan Aut,Asuransi Pendidikan,52,7,13.461538461538462,49.34615384615385
2024,November,Sales,Sales Manager,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,47,9,19.148936170212767,40.829787234042556
2024,November,Sales,Sales Manager,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,69,18,26.08695652173913,45.47826086956522
2024,November,Sales,Sales Manager,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,140,46,32.857142857142854,43.17142857142857
2024,November,Sales,Sales Manager,Asuransi Pendidikan Dolores,Asuransi Pendidikan,52,16,30.76923076923077,43.75
2024,November,Sales,Sales Manager,Asuransi Pendidikan Earum,Asuransi Pendidikan,57,18,31.57894736842105,44.8421052631579
2024,November,Sales,Sales Manager,Asuransi Pendidikan Enim,Asuransi Pendidikan,60,14,23.333333333333332,45.71666666666667
2024,November,Sales,Sales Manager,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,51,11,21.568627450980394,39.666666666666664
2024,November,Sales,Sales Manager,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,55,15,27.27272727272727,45.58181818181818
2024,November,Sales,Sales Manager,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,66,19,28.78787878787879,50.68181818181818
2024,November,Sales,Sales Manager,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,63,17,26.984126984126984,38.888888888888886
2024,November,Sales,Sales Manager,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,56,9,16.071428571428573,44.80357142857143
2024,November,Sales,Sales Manager,Asuransi Pendidikan Numquam,Asuransi Pendidikan,63,13,20.634920634920633,39.84126984126984
2024,November,Sales,Sales Manager,Asuransi Pendidikan Omnis,Asuransi Pendidikan,55,13,23.636363636363637,42.72727272727273
2024,November,Sales,Sales Manager,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,70,20,28.57142857142857,45.785714285714285
2024,November,Sales,Sales Manager,Asuransi Pendidikan Quis,Asuransi Pendidikan,46,13,28.26086956521739,47.54347826086956
2024,November,Sales,Sales Manager,Asuransi Pendidikan Quo,Asuransi Pendidikan,63,18,28.57142857142857,47.46031746031746
2024,November,Sales,Sales Manager,Asuransi Pendidikan Rem,Asuransi Pendidikan,60,13,21.666666666666668,46.916666666666664
2024,November,Sales,Sales Manager,Asuransi Pendidikan Soluta,Asuransi Pendidikan,65,17,26.153846153846157,45.63076923076923
2024,November,Sales,Sales Manager,Asuransi Pendidikan Tempore,Asuransi Pendidikan,52,17,32.69230769230769,44.26923076923077
2024,November,Sales,Sales Manager,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,138,44,31.88405797101449,47.67391304347826
2024,November,Sales,Sales Manager,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,122,29,23.770491803278688,40.42622950819672
2024,November,Sales,Sales Manager,Asuransi Properti Ab,Asuransi Properti,61,14,22.950819672131146,45.114754098360656
2024,November,Sales,Sales Manager,Asuransi Properti Dolorem,Asuransi Properti,44,14,31.818181818181817,37.59090909090909
2024,November,Sales,Sales Manager,Asuransi Properti Eaque,Asuransi Properti,74,16,21.62162162162162,47.351351351351354
2024,November,Sales,Sales Manager,Asuransi Properti Eligendi,Asuransi Properti,59,14,23.728813559322035,42.94915254237288
2024,November,Sales,Sales Manager,Asuransi Properti Enim,Asuransi Properti,50,18,36.0,49.66
2024,November,Sales,Sales Manager,Asuransi Properti Exercitationem,Asuransi Properti,51,12,23.52941176470588,51.96078431372549
2024,November,Sales,Sales Manager,Asuransi Properti Libero,Asuransi Properti,69,18,26.08695652173913,43.01449275362319
2024,November,Sales,Sales Manager,Asuransi Properti Molestiae,Asuransi Properti,57,17,29.82456140350877,41.719298245614034
2024,November,Sales,Sales Manager,Asuransi Properti Mollitia,Asuransi Properti,60,15,25.0,44.21666666666667
2024,November,Sales,Sales Manager,Asuransi Properti Placeat,Asuransi Properti,65,15,23.076923076923077,48.98461538461538
2024,November,Sales,Sales Manager,Asuransi Properti Quasi,Asuransi Properti,55,18,32.72727272727273,43.56363636363636
2024,November,Sales,Sales Manager,Asuransi Properti Quia,Asuransi Properti,64,15,23.4375,49.1875
2024,November,Sales,Sales Manager,Asuransi Properti Quidem,Asuransi Properti,57,10,17.543859649122805,44.75438596491228
2024,November,Sales,Sales Manager,Asuransi Properti Quo,Asuransi Properti,56,8,14.285714285714285,44.857142857142854
2024,November,Sales,Sales Manager,Asuransi Properti Repudiandae,Asuransi Properti,50,13,26.0,49.06
2024,November,Sales,Sales Manager,Asuransi Properti Tenetur,Asuransi Properti,65,13,20.0,43.246153846153845
2024,November,Sales,Sales Manager,Asuransi Properti Vel,Asuransi Properti,68,20,29.411764705882355,49.4264705882353
2024,November,Sales,Sales Manager,Asuransi Properti Veritatis,Asuransi Properti,56,18,32.142857142857146,43.30357142857143
2024,November,Sales,Sales Manager,Asuransi Properti Voluptatibus,Asuransi Properti,51,14,27.450980392156865,40.6078431372549
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Aliquid,Asuransi Jiwa,64,14,21.875,46.265625
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Animi,Asuransi Jiwa,113,29,25.663716814159294,43.14159292035398
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Aperiam,Asuransi Jiwa,63,18,28.57142857142857,50.142857142857146
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Commodi,Asuransi Jiwa,60,8,13.333333333333334,42.11666666666667
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Eligendi,Asuransi Jiwa,72,15,20.833333333333336,42.68055555555556
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Facere,Asuransi Jiwa,65,12,18.461538461538463,42.06153846153846
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Fugiat,Asuransi Jiwa,78,20,25.64102564102564,44.743589743589745
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Nemo,Asuransi Jiwa,68,20,29.411764705882355,44.411764705882355
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Neque,Asuransi Jiwa,57,14,24.561403508771928,40.14035087719298
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Odio,Asuransi Jiwa,58,13,22.413793103448278,48.37931034482759
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Porro,Asuransi Jiwa,102,29,28.431372549019606,44.21568627450981
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Quae,Asuransi Jiwa,61,17,27.86885245901639,41.622950819672134
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Rem,Asuransi Jiwa,61,14,22.950819672131146,41.40983606557377
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Repellat,Asuransi Jiwa,67,16,23.88059701492537,46.28358208955224
2024,November,Sales,Senior Sales Executive,Asuransi Jiwa Tempora,Asuransi Jiwa,58,20,34.48275862068966,42.793103448275865
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Adipisci,Asuransi Kendaraan,72,23,31.944444444444443,45.986111111111114
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Asperiores,Asuransi Kendaraan,60,13,21.666666666666668,49.63333333333333
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Beatae,Asuransi Kendaraan,69,17,24.637681159420293,40.666666666666664
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Deserunt,Asuransi Kendaraan,72,19,26.38888888888889,39.44444444444444
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Ducimus,Asuransi Kendaraan,67,21,31.343283582089555,41.46268656716418
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Enim,Asuransi Kendaraan,57,6,10.526315789473683,35.578947368421055
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Error,Asuransi Kendaraan,69,23,33.33333333333333,42.95652173913044
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Expedita,Asuransi Kendaraan,55,13,23.636363636363637,42.32727272727273
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Explicabo,Asuransi Kendaraan,59,16,27.11864406779661,49.847457627118644
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Fugit,Asuransi Kendaraan,70,17,24.285714285714285,46.4
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Laborum,Asuransi Kendaraan,55,14,25.454545454545453,56.85454545454545
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Minima,Asuransi Kendaraan,56,13,23.214285714285715,44.089285714285715
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Molestiae,Asuransi Kendaraan,54,16,29.629629629629626,45.44444444444444
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Odio,Asuransi Kendaraan,70,13,18.571428571428573,42.55714285714286
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Quaerat,Asuransi Kendaraan,63,16,25.396825396825395,48.84126984126984
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Quam,Asuransi Kendaraan,51,12,23.52941176470588,46.98039215686274
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Quasi,Asuransi Kendaraan,71,17,23.943661971830984,43.521126760563384
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Qui,Asuransi Kendaraan,55,12,21.818181818181817,51.981818181818184
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Rem,Asuransi Kendaraan,55,17,30.909090909090907,44.27272727272727
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Sequi,Asuransi Kendaraan,68,18,26.47058823529412,50.60294117647059
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Sit,Asuransi Kendaraan,53,15,28.30188679245283,33.924528301886795
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Vitae,Asuransi Kendaraan,68,18,26.47058823529412,45.76470588235294
2024,November,Sales,Senior Sales Executive,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,75,22,29.333333333333332,47.89333333333333
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan A,Asuransi Kesehatan,43,11,25.581395348837212,39.58139534883721
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,61,12,19.672131147540984,49.81967213114754
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,63,17,26.984126984126984,38.15873015873016
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Iure,Asuransi Kesehatan,70,16,22.857142857142858,48.55714285714286
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Libero,Asuransi Kesehatan,55,12,21.818181818181817,41.527272727272724
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,51,15,29.411764705882355,43.23529411764706
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Nulla,Asuransi Kesehatan,60,12,20.0,47.0
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Numquam,Asuransi Kesehatan,77,20,25.97402597402597,40.935064935064936
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Officiis,Asuransi Kesehatan,49,10,20.408163265306122,42.83673469387755
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,64,19,29.6875,44.375
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,61,18,29.508196721311474,40.885245901639344
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Placeat,Asuransi Kesehatan,49,8,16.3265306122449,49.816326530612244
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Quia,Asuransi Kesehatan,56,13,23.214285714285715,48.910714285714285
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Repellat,Asuransi Kesehatan,62,22,35.483870967741936,43.61290322580645
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,47,16,34.04255319148936,48.340425531914896
2024,November,Sales,Senior Sales Executive,Asuransi Kesehatan Ullam,Asuransi Kesehatan,73,22,30.136986301369863,44.16438356164384
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Aut,Asuransi Pendidikan,60,15,25.0,46.43333333333333
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,80,19,23.75,46.4
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,64,19,29.6875,49.046875
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,135,41,30.37037037037037,46.111111111111114
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Dolores,Asuransi Pendidikan,64,16,25.0,42.375
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Earum,Asuransi Pendidikan,72,9,12.5,48.05555555555556
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Enim,Asuransi Pendidikan,60,8,13.333333333333334,48.4
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,49,19,38.775510204081634,47.04081632653061
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,65,18,27.692307692307693,41.76923076923077
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,58,18,31.03448275862069,46.758620689655174
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,53,15,28.30188679245283,48.056603773584904
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,66,19,28.78787878787879,44.53030303030303
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Numquam,Asuransi Pendidikan,71,15,21.12676056338028,49.929577464788736
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Omnis,Asuransi Pendidikan,55,12,21.818181818181817,41.74545454545454
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,61,16,26.229508196721312,43.704918032786885
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Quis,Asuransi Pendidikan,59,24,40.67796610169492,50.983050847457626
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Quo,Asuransi Pendidikan,62,20,32.25806451612903,41.08064516129032
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Rem,Asuransi Pendidikan,53,11,20.754716981132077,41.79245283018868
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Soluta,Asuransi Pendidikan,59,16,27.11864406779661,47.49152542372882
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Tempore,Asuransi Pendidikan,56,15,26.785714285714285,45.17857142857143
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,115,32,27.82608695652174,49.25217391304348
2024,November,Sales,Senior Sales Executive,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,115,35,30.434782608695656,43.71304347826087
2024,November,Sales,Senior Sales Executive,Asuransi Properti Ab,Asuransi Properti,56,11,19.642857142857142,37.75
2024,November,Sales,Senior Sales Executive,Asuransi Properti Dolorem,Asuransi Properti,64,19,29.6875,41.984375
2024,November,Sales,Senior Sales Executive,Asuransi Properti Eaque,Asuransi Properti,67,22,32.83582089552239,44.850746268656714
2024,November,Sales,Senior Sales Executive,Asuransi Properti Eligendi,Asuransi Properti,68,16,23.52941176470588,50.35294117647059
2024,November,Sales,Senior Sales Executive,Asuransi Properti Enim,Asuransi Properti,62,16,25.806451612903224,44.66129032258065
2024,November,Sales,Senior Sales Executive,Asuransi Properti Exercitationem,Asuransi Properti,58,11,18.96551724137931,53.10344827586207
2024,November,Sales,Senior Sales Executive,Asuransi Properti Libero,Asuransi Properti,55,15,27.27272727272727,48.6
2024,November,Sales,Senior Sales Executive,Asuransi Properti Molestiae,Asuransi Properti,66,15,22.727272727272727,57.09090909090909
2024,November,Sales,Senior Sales Executive,Asuransi Properti Mollitia,Asuransi Properti,66,15,22.727272727272727,43.303030303030305
2024,November,Sales,Senior Sales Executive,Asuransi Properti Placeat,Asuransi Properti,73,16,21.91780821917808,48.32876712328767
2024,November,Sales,Senior Sales Executive,Asuransi Properti Quasi,Asuransi Properti,60,21,35.0,47.7
2024,November,Sales,Senior Sales Executive,Asuransi Properti Quia,Asuransi Properti,60,14,23.333333333333332,48.46666666666667
2024,November,Sales,Senior Sales Executive,Asuransi Properti Quidem,Asuransi Properti,58,12,20.689655172413794,47.03448275862069
2024,November,Sales,Senior Sales Executive,Asuransi Properti Quo,Asuransi Properti,70,14,20.0,48.214285714285715
2024,November,Sales,Senior Sales Executive,Asuransi Properti Repudiandae,Asuransi Properti,57,16,28.07017543859649,47.70175438596491
2024,November,Sales,Senior Sales Executive,Asuransi Properti Tenetur,Asuransi Properti,56,16,28.57142857142857,41.910714285714285
2024,November,Sales,Senior Sales Executive,Asuransi Properti Vel,Asuransi Properti,71,12,16.901408450704224,49.08450704225352
2024,November,Sales,Senior Sales Executive,Asuransi Properti Veritatis,Asuransi Properti,53,12,22.641509433962266,46.0377358490566
2024,November,Sales,Senior Sales Executive,Asuransi Properti Voluptatibus,Asuransi Properti,69,21,30.434782608695656,46.492753623188406
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Aliquid,Asuransi Jiwa,59,14,23.728813559322035,50.11864406779661
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Animi,Asuransi Jiwa,132,38,28.78787878787879,42.916666666666664
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Aperiam,Asuransi Jiwa,57,17,29.82456140350877,44.10526315789474
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Commodi,Asuransi Jiwa,69,17,24.637681159420293,47.507246376811594
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Eligendi,Asuransi Jiwa,65,11,16.923076923076923,45.61538461538461
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Facere,Asuransi Jiwa,70,17,24.285714285714285,44.32857142857143
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Fugiat,Asuransi Jiwa,67,19,28.35820895522388,42.40298507462686
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Nemo,Asuransi Jiwa,75,16,21.333333333333336,41.653333333333336
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Neque,Asuransi Jiwa,59,15,25.423728813559322,43.94915254237288
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Odio,Asuransi Jiwa,59,16,27.11864406779661,43.52542372881356
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Porro,Asuransi Jiwa,121,33,27.27272727272727,44.950413223140494
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Quae,Asuransi Jiwa,83,22,26.506024096385545,43.096385542168676
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Rem,Asuransi Jiwa,82,22,26.82926829268293,50.24390243902439
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Repellat,Asuransi Jiwa,62,18,29.03225806451613,46.596774193548384
2024,October,Sales,Regional Sales Manager,Asuransi Jiwa Tempora,Asuransi Jiwa,65,20,30.76923076923077,42.96923076923077
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Adipisci,Asuransi Kendaraan,88,21,23.863636363636363,40.98863636363637
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Asperiores,Asuransi Kendaraan,65,15,23.076923076923077,47.90769230769231
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Beatae,Asuransi Kendaraan,65,18,27.692307692307693,42.55384615384615
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Deserunt,Asuransi Kendaraan,62,11,17.741935483870968,38.79032258064516
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Ducimus,Asuransi Kendaraan,51,12,23.52941176470588,44.1764705882353
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Enim,Asuransi Kendaraan,62,13,20.967741935483872,44.403225806451616
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Error,Asuransi Kendaraan,60,19,31.666666666666664,51.13333333333333
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Expedita,Asuransi Kendaraan,66,15,22.727272727272727,41.13636363636363
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Explicabo,Asuransi Kendaraan,69,20,28.985507246376812,42.391304347826086
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Fugit,Asuransi Kendaraan,64,19,29.6875,42.6875
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Laborum,Asuransi Kendaraan,69,24,34.78260869565217,43.81159420289855
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Minima,Asuransi Kendaraan,64,5,7.8125,46.359375
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Molestiae,Asuransi Kendaraan,67,21,31.343283582089555,41.985074626865675
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Odio,Asuransi Kendaraan,71,18,25.352112676056336,41.46478873239437
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Quaerat,Asuransi Kendaraan,69,20,28.985507246376812,45.869565217391305
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Quam,Asuransi Kendaraan,69,12,17.391304347826086,41.2463768115942
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Quasi,Asuransi Kendaraan,61,13,21.311475409836063,40.377049180327866
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Qui,Asuransi Kendaraan,56,21,37.5,51.625
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Rem,Asuransi Kendaraan,69,17,24.637681159420293,49.231884057971016
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Sequi,Asuransi Kendaraan,62,18,29.03225806451613,44.03225806451613
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Sit,Asuransi Kendaraan,65,15,23.076923076923077,46.292307692307695
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Vitae,Asuransi Kendaraan,69,21,30.434782608695656,44.36231884057971
2024,October,Sales,Regional Sales Manager,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,71,12,16.901408450704224,51.66197183098591
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan A,Asuransi Kesehatan,71,17,23.943661971830984,46.15492957746479
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,82,25,30.48780487804878,42.353658536585364
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,65,16,24.615384615384617,46.06153846153846
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Iure,Asuransi Kesehatan,68,20,29.411764705882355,41.55882352941177
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Libero,Asuransi Kesehatan,65,19,29.230769230769234,44.0
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,65,16,24.615384615384617,46.353846153846156
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Nulla,Asuransi Kesehatan,69,10,14.492753623188406,41.927536231884055
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Numquam,Asuransi Kesehatan,66,22,33.33333333333333,53.46969696969697
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Officiis,Asuransi Kesehatan,64,14,21.875,49.0625
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,77,20,25.97402597402597,43.55844155844156
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,66,22,33.33333333333333,42.09090909090909
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Placeat,Asuransi Kesehatan,63,18,28.57142857142857,45.06349206349206
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Quia,Asuransi Kesehatan,53,18,33.9622641509434,44.339622641509436
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Repellat,Asuransi Kesehatan,68,22,32.35294117647059,47.220588235294116
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,60,14,23.333333333333332,40.88333333333333
2024,October,Sales,Regional Sales Manager,Asuransi Kesehatan Ullam,Asuransi Kesehatan,55,14,25.454545454545453,43.78181818181818
2024,October,Sales,Regional Sales Manager,Asuransi Pendidikan Aut,Asuransi Pendidikan,45,12,26.666666666666668,46.28888888888889
2024,October,Sales,Regional Sales Manager,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,61,18,29.508196721311474,53.83606557377049
2024,October,Sales,Regional Sales Manager,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,55,9,16.363636363636363,49.89090909090909
2024,October,Sales,Regional Sales Manager,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,120,34,28.333333333333332,40.34166666666667
2024,October,Sales,Regional Sales Manager,Asuransi Pendidikan Dolores,Asuransi Pendidikan,64,14,21.875,51.1875
