year_actual,month_name,nama_product,jenis_product,kategori_premi,total_registrations,total_premium,total_sum_assured,avg_premium,referral_count
2024,July,Asuransi Kendaraan Vitae,Asuransi Kendaraan,High,47,429421896.0,140679210586.0,9136636.085106382,40
2024,July,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,41,62056669.0,18802944498.0,1513577.2926829269,34
2024,July,Asuransi Kesehatan A,Asuransi Kesehatan,Medium,32,82769544.0,23513062086.0,2586548.25,26
2024,July,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,Medium,55,68090441.0,22618882088.0,1238008.018181818,42
2024,July,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,High,39,172019933.0,51552562466.0,4410767.512820513,34
2024,July,Asuransi Kesehatan Iure,Asuransi Kesehatan,Medium,44,138667002.0,36722466578.0,3151522.772727273,36
2024,July,Asuransi Kesehatan Libero,Asuransi Kesehatan,High,50,288512776.0,86856928732.0,5770255.52,39
2024,July,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,High,49,333050438.0,110300253798.0,6796947.714285715,45
2024,July,Asuransi Kesehatan Nulla,Asuransi Kesehatan,High,59,415567068.0,136733665596.0,7043509.627118644,47
2024,July,Asuransi Kesehatan Numquam,Asuransi Kesehatan,High,55,356778043.0,118960994233.0,6486873.509090909,46
2024,July,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,34,241292119.0,67957256959.0,7096827.029411765,31
2024,July,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,High,57,446271306.0,144607392861.0,7829321.157894737,51
2024,July,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,Low,53,46429497.0,14798024733.0,876028.2452830189,48
2024,July,Asuransi Kesehatan Placeat,Asuransi Kesehatan,Medium,48,123195934.0,38277320085.0,2566581.9583333335,38
2024,July,Asuransi Kesehatan Quia,Asuransi Kesehatan,High,49,232495781.0,72976325923.0,4744811.857142857,39
2024,July,Asuransi Kesehatan Repellat,Asuransi Kesehatan,High,58,476993784.0,148583570430.0,8224030.75862069,48
2024,July,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,High,47,334851100.0,100089186552.0,7124491.489361702,43
2024,July,Asuransi Kesehatan Ullam,Asuransi Kesehatan,High,46,334480264.0,100589628864.0,7271310.0869565215,40
2024,July,Asuransi Pendidikan Aut,Asuransi Pendidikan,Medium,47,84090555.0,22709505507.0,1789160.744680851,43
2024,July,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,High,46,293582755.0,87532318194.0,6382233.804347826,40
2024,July,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,Medium,41,49308546.0,14373200970.0,1202647.463414634,32
2024,July,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,High,43,219123467.0,59045830392.0,5095894.5813953485,36
2024,July,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,Medium,48,132784140.0,42992910458.0,2766336.25,40
2024,July,Asuransi Pendidikan Dolores,Asuransi Pendidikan,Low,33,10106336.0,3243825736.0,306252.6060606061,27
2024,July,Asuransi Pendidikan Earum,Asuransi Pendidikan,High,38,333437802.0,101410518488.0,8774679.0,29
2024,July,Asuransi Pendidikan Enim,Asuransi Pendidikan,High,51,355402075.0,97270703371.0,6968668.137254902,45
2024,July,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,High,47,368142733.0,104104949111.0,7832824.106382979,32
2024,July,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,Medium,45,169366967.0,53223188517.0,3763710.3777777776,32
2024,July,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,Medium,48,60656819.0,17266979025.0,1263683.7291666667,35
2024,July,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,Medium,53,104391577.0,31845986218.0,1969652.3962264152,44
2024,July,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,Medium,49,100770369.0,30502531237.0,2056538.142857143,40
2024,July,Asuransi Pendidikan Numquam,Asuransi Pendidikan,High,52,345331215.0,102741240972.0,6640984.903846154,42
2024,July,Asuransi Pendidikan Omnis,Asuransi Pendidikan,Medium,47,115160653.0,35670361835.0,2450226.659574468,38
2024,July,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,High,44,285264627.0,82862882882.0,6483286.9772727275,35
2024,July,Asuransi Pendidikan Quis,Asuransi Pendidikan,Medium,41,51285830.0,16854199817.0,1250873.9024390243,32
2024,July,Asuransi Pendidikan Quo,Asuransi Pendidikan,High,49,384662085.0,117282204947.0,7850246.632653061,44
2024,July,Asuransi Pendidikan Rem,Asuransi Pendidikan,High,48,344753867.0,100118996598.0,7182372.229166667,42
2024,July,Asuransi Pendidikan Soluta,Asuransi Pendidikan,Medium,39,72181500.0,19256482062.0,1850807.6923076923,34
2024,July,Asuransi Pendidikan Tempore,Asuransi Pendidikan,High,40,259677515.0,75952579821.0,6491937.875,32
2024,July,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,High,84,623598636.0,190705275241.0,7423793.285714285,71
2024,July,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Low,44,34322424.0,9168696835.0,780055.0909090909,37
2024,July,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Medium,49,162593946.0,52639031889.0,3318243.7959183673,35
2024,July,Asuransi Properti Ab,Asuransi Properti,High,39,345562859.0,95899268681.0,8860586.128205128,33
2024,July,Asuransi Properti Dolorem,Asuransi Properti,High,39,179898532.0,55377905434.0,4612782.871794872,29
2024,July,Asuransi Properti Eaque,Asuransi Properti,High,43,385265482.0,111334081944.0,8959662.372093024,39
2024,July,Asuransi Properti Eligendi,Asuransi Properti,High,57,445439416.0,134695331605.0,7814726.596491228,48
2024,July,Asuransi Properti Enim,Asuransi Properti,Medium,44,154878803.0,50794961785.0,3519972.7954545454,37
2024,July,Asuransi Properti Exercitationem,Asuransi Properti,High,53,295368846.0,87288780645.0,5572997.094339622,47
2024,July,Asuransi Properti Libero,Asuransi Properti,Medium,39,79088747.0,25767557384.0,2027916.5897435897,34
2024,July,Asuransi Properti Molestiae,Asuransi Properti,High,54,374954574.0,108701943780.0,6943603.222222222,42
2024,July,Asuransi Properti Mollitia,Asuransi Properti,High,47,246121050.0,77285406275.0,5236618.085106383,38
2024,July,Asuransi Properti Placeat,Asuransi Properti,High,45,320718063.0,93833759391.0,7127068.066666666,39
2024,July,Asuransi Properti Quasi,Asuransi Properti,Low,48,11433463.0,3153568255.0,238197.14583333334,41
2024,July,Asuransi Properti Quia,Asuransi Properti,High,41,347712832.0,106414001531.0,8480800.780487806,32
2024,July,Asuransi Properti Quidem,Asuransi Properti,High,45,181483461.0,53184245819.0,4032965.8,36
2024,July,Asuransi Properti Quo,Asuransi Properti,High,54,490801291.0,144654441038.0,9088912.796296297,44
2024,July,Asuransi Properti Repudiandae,Asuransi Properti,High,53,253467829.0,76834478215.0,4782411.867924528,43
2024,July,Asuransi Properti Tenetur,Asuransi Properti,High,59,362532028.0,123418836571.0,6144610.644067797,48
2024,July,Asuransi Properti Vel,Asuransi Properti,High,51,205895409.0,64317501620.0,4037164.882352941,41
2024,July,Asuransi Properti Veritatis,Asuransi Properti,Medium,50,67558443.0,19176086647.0,1351168.86,40
2024,July,Asuransi Properti Voluptatibus,Asuransi Properti,High,50,350434912.0,109435991190.0,7008698.24,38
2024,November,Asuransi Jiwa Aliquid,Asuransi Jiwa,High,40,339356776.0,95992915717.0,8483919.4,36
2024,November,Asuransi Jiwa Animi,Asuransi Jiwa,High,63,511788012.0,150632141558.0,8123619.238095238,54
2024,November,Asuransi Jiwa Animi,Asuransi Jiwa,Medium,53,153150061.0,42569712138.0,2889623.7924528304,45
2024,November,Asuransi Jiwa Aperiam,Asuransi Jiwa,High,52,358709119.0,109522459279.0,6898252.288461538,42
2024,November,Asuransi Jiwa Commodi,Asuransi Jiwa,High,60,474167623.0,155941516626.0,7902793.716666667,47
2024,November,Asuransi Jiwa Eligendi,Asuransi Jiwa,High,64,460343597.0,134294584594.0,7192868.703125,47
2024,November,Asuransi Jiwa Facere,Asuransi Jiwa,Medium,47,155605414.0,48302676429.0,3310753.489361702,43
2024,November,Asuransi Jiwa Fugiat,Asuransi Jiwa,High,48,184975701.0,51027821082.0,3853660.4375,40
2024,November,Asuransi Jiwa Nemo,Asuransi Jiwa,Medium,60,122308006.0,39008341076.0,2038466.7666666666,52
2024,November,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,50,145327797.0,44075848832.0,2906555.94,44
2024,November,Asuransi Jiwa Odio,Asuransi Jiwa,High,51,399162665.0,122962963493.0,7826718.9215686275,40
2024,November,Asuransi Jiwa Porro,Asuransi Jiwa,High,119,551395551.0,162982997758.0,4633576.05882353,94
2024,November,Asuransi Jiwa Quae,Asuransi Jiwa,Medium,56,143314400.0,43169393487.0,2559185.714285714,40
2024,November,Asuransi Jiwa Rem,Asuransi Jiwa,Low,65,30090318.0,9135745862.0,462927.9692307692,58
2024,November,Asuransi Jiwa Repellat,Asuransi Jiwa,Medium,52,77560406.0,26132015051.0,1491546.2692307692,43
2024,November,Asuransi Jiwa Tempora,Asuransi Jiwa,High,55,325299048.0,102198276903.0,5914528.1454545455,45
2024,November,Asuransi Kendaraan Adipisci,Asuransi Kendaraan,Medium,66,77077722.0,23229307329.0,1167844.2727272727,53
2024,November,Asuransi Kendaraan Asperiores,Asuransi Kendaraan,High,51,264190854.0,77816830715.0,5180212.823529412,42
2024,November,Asuransi Kendaraan Beatae,Asuransi Kendaraan,High,47,422390855.0,131515562471.0,8987039.468085106,42
2024,November,Asuransi Kendaraan Deserunt,Asuransi Kendaraan,High,62,555835487.0,163879539040.0,8965088.5,50
2024,November,Asuransi Kendaraan Ducimus,Asuransi Kendaraan,High,73,418739508.0,127430731626.0,5736157.643835616,68
2024,November,Asuransi Kendaraan Enim,Asuransi Kendaraan,High,57,433541652.0,131317640678.0,7605993.894736842,48
2024,November,Asuransi Kendaraan Error,Asuransi Kendaraan,High,54,501097811.0,156631103564.0,9279589.092592593,48
2024,November,Asuransi Kendaraan Expedita,Asuransi Kendaraan,High,48,438065266.0,133244252063.0,9126359.708333334,41
2024,November,Asuransi Kendaraan Explicabo,Asuransi Kendaraan,Medium,62,237388249.0,61639209222.0,3828842.7258064514,53
2024,November,Asuransi Kendaraan Fugit,Asuransi Kendaraan,Low,60,38480100.0,12237922368.0,641335.0,50
2024,November,Asuransi Kendaraan Laborum,Asuransi Kendaraan,High,64,394476324.0,127163530229.0,6163692.5625,58
2024,November,Asuransi Kendaraan Minima,Asuransi Kendaraan,High,59,506090373.0,152050974789.0,8577802.93220339,50
2024,November,Asuransi Kendaraan Molestiae,Asuransi Kendaraan,Medium,61,120500309.0,34373335956.0,1975414.9016393442,45
2024,November,Asuransi Kendaraan Odio,Asuransi Kendaraan,High,56,440706359.0,125247614487.0,7869756.410714285,48
2024,November,Asuransi Kendaraan Quaerat,Asuransi Kendaraan,Low,36,14382297.0,4076732298.0,399508.25,29
2024,November,Asuransi Kendaraan Quam,Asuransi Kendaraan,Medium,60,172122145.0,52464054444.0,2868702.4166666665,48
2024,November,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,57,368693691.0,114843119909.0,6468310.368421053,46
2024,November,Asuransi Kendaraan Qui,Asuransi Kendaraan,Low,51,39036567.0,11627662485.0,765422.8823529412,43
2024,November,Asuransi Kendaraan Rem,Asuransi Kendaraan,High,56,283571095.0,83800401338.0,5063769.553571428,39
2024,November,Asuransi Kendaraan Sequi,Asuransi Kendaraan,High,68,514340309.0,152825100844.0,7563828.073529412,57
2024,November,Asuransi Kendaraan Sit,Asuransi Kendaraan,Low,61,15926626.0,4670932454.0,261092.22950819673,54
2024,November,Asuransi Kendaraan Vitae,Asuransi Kendaraan,High,58,523914497.0,172519756643.0,9033008.568965517,49
2024,November,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,43,57683295.0,16426995968.0,1341471.9767441861,37
2024,November,Asuransi Kesehatan A,Asuransi Kesehatan,Medium,52,132691734.0,40139755992.0,2551764.1153846155,45
2024,November,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,Medium,61,67962567.0,20013351254.0,1114140.4426229508,54
2024,November,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,High,45,222117865.0,66054380518.0,4935952.555555556,40
2024,November,Asuransi Kesehatan Iure,Asuransi Kesehatan,Medium,46,129497601.0,41453875014.0,2815165.2391304346,38
2024,November,Asuransi Kesehatan Libero,Asuransi Kesehatan,High,58,336908464.0,101437682328.0,5808766.620689655,43
2024,November,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,High,60,374464234.0,109165376555.0,6241070.566666666,45
2024,November,Asuransi Kesehatan Nulla,Asuransi Kesehatan,High,53,376997604.0,112667076324.0,7113162.339622642,42
2024,November,Asuransi Kesehatan Numquam,Asuransi Kesehatan,High,49,342087183.0,109993273064.0,6981371.081632653,43
2024,November,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,48,370570096.0,101395688184.0,7720210.333333333,34
2024,November,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,High,55,397290309.0,108534353814.0,7223460.163636364,49
2024,November,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,Low,51,41251485.0,11117925309.0,808852.6470588235,48
2024,November,Asuransi Kesehatan Placeat,Asuransi Kesehatan,Medium,51,138209569.0,47541852371.0,2709991.5490196077,44
2024,November,Asuransi Kesehatan Quia,Asuransi Kesehatan,High,63,302866159.0,101013329045.0,4807399.349206349,54
2024,November,Asuransi Kesehatan Repellat,Asuransi Kesehatan,High,56,446488366.0,128025692050.0,7973006.535714285,44
2024,November,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,High,44,327418660.0,92378222739.0,7441333.181818182,34
2024,November,Asuransi Kesehatan Ullam,Asuransi Kesehatan,High,48,371863352.0,113454133551.0,7747153.166666667,38
2024,November,Asuransi Pendidikan Aut,Asuransi Pendidikan,Medium,46,79226582.0,23660879482.0,1722317.0,34
2024,November,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,High,74,452204084.0,136096439449.0,6110866.0,70
2024,November,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,Medium,63,67211524.0,21500697502.0,1066849.5873015872,52
2024,November,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,High,38,218500074.0,68722173797.0,5750001.947368421,32
2024,November,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,Medium,69,184454490.0,54761483250.0,2673253.4782608696,57
2024,November,Asuransi Pendidikan Dolores,Asuransi Pendidikan,Low,63,18810726.0,5799141926.0,298582.95238095237,55
2024,November,Asuransi Pendidikan Earum,Asuransi Pendidikan,High,56,508855081.0,164757903085.0,9086697.875,49
2024,November,Asuransi Pendidikan Enim,Asuransi Pendidikan,High,59,399553668.0,122141916136.0,6772096.06779661,54
2024,November,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,High,54,456829568.0,141063801946.0,8459806.814814815,42
2024,November,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,Medium,39,130090685.0,33678163034.0,3335658.5897435895,34
2024,November,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,Medium,78,105208211.0,31957785571.0,1348823.217948718,66
2024,November,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,Medium,53,103572820.0,30319719707.0,1954204.1509433961,48
2024,November,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,Medium,65,126829853.0,39208188163.0,1951228.5076923077,56
2024,November,Asuransi Pendidikan Numquam,Asuransi Pendidikan,High,51,345677934.0,94297615084.0,6777998.705882353,42
2024,November,Asuransi Pendidikan Omnis,Asuransi Pendidikan,Medium,54,138439263.0,37990143788.0,2563690.0555555555,45
2024,November,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,High,45,305966488.0,80647081997.0,6799255.288888888,32
2024,November,Asuransi Pendidikan Quis,Asuransi Pendidikan,Medium,65,86208374.0,28718584614.0,1326282.6769230769,56
2024,November,Asuransi Pendidikan Quo,Asuransi Pendidikan,High,45,384239381.0,113038240724.0,8538652.91111111,41
2024,November,Asuransi Pendidikan Rem,Asuransi Pendidikan,High,54,368710706.0,102991196927.0,6827976.037037037,40
2024,November,Asuransi Pendidikan Soluta,Asuransi Pendidikan,Medium,56,108220022.0,34040217255.0,1932500.392857143,46
2024,November,Asuransi Pendidikan Tempore,Asuransi Pendidikan,High,63,448335229.0,139999327616.0,7116432.206349206,51
2024,November,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,High,120,828059436.0,268912170854.0,6900495.3,104
2024,November,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Low,60,45883662.0,14453764878.0,764727.7,52
2024,November,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Medium,55,157671993.0,50407183641.0,2866763.5090909093,49
2024,November,Asuransi Properti Ab,Asuransi Properti,High,53,497261565.0,151845072633.0,9382293.679245284,46
2024,November,Asuransi Properti Dolorem,Asuransi Properti,High,70,313409611.0,100220914387.0,4477280.157142857,54
2024,November,Asuransi Properti Eaque,Asuransi Properti,High,60,572640263.0,167926046920.0,9544004.383333333,53
2024,November,Asuransi Properti Eligendi,Asuransi Properti,High,62,445814675.0,139290825569.0,7190559.274193549,52
2024,November,Asuransi Properti Enim,Asuransi Properti,Medium,69,238928875.0,75170620264.0,3462737.3188405796,56
2024,November,Asuransi Properti Exercitationem,Asuransi Properti,High,55,266494216.0,83992835117.0,4845349.381818182,44
2024,November,Asuransi Properti Libero,Asuransi Properti,Medium,61,132803190.0,39124660336.0,2177101.475409836,50
2024,November,Asuransi Properti Molestiae,Asuransi Properti,High,60,394051181.0,124072144130.0,6567519.683333334,49
2024,November,Asuransi Properti Mollitia,Asuransi Properti,High,58,279564250.0,89977100675.0,4820073.275862069,52
2024,November,Asuransi Properti Placeat,Asuransi Properti,High,47,311442567.0,96843657452.0,6626437.595744681,41
2024,November,Asuransi Properti Quasi,Asuransi Properti,Low,57,12596394.0,3920455238.0,220989.36842105264,49
2024,November,Asuransi Properti Quia,Asuransi Properti,High,56,492901437.0,160657667453.0,8801811.375,45
2024,November,Asuransi Properti Quidem,Asuransi Properti,High,51,211844848.0,68262212478.0,4153820.5490196077,44
2024,November,Asuransi Properti Quo,Asuransi Properti,High,56,486590411.0,145090968785.0,8689114.482142856,50
2024,November,Asuransi Properti Repudiandae,Asuransi Properti,High,51,265706085.0,78555176731.0,5209923.235294118,42
2024,November,Asuransi Properti Tenetur,Asuransi Properti,High,55,357533890.0,116622027156.0,6500616.181818182,44
2024,November,Asuransi Properti Vel,Asuransi Properti,High,54,214312516.0,62059126608.0,3968750.296296296,43
2024,November,Asuransi Properti Veritatis,Asuransi Properti,Medium,49,67419148.0,19240928842.0,1375900.9795918367,44
2024,November,Asuransi Properti Voluptatibus,Asuransi Properti,High,52,400780207.0,123000677064.0,7707311.673076923,42
2024,October,Asuransi Jiwa Aliquid,Asuransi Jiwa,High,57,498969499.0,146040373161.0,8753850.859649124,43
2024,October,Asuransi Jiwa Animi,Asuransi Jiwa,High,49,385169179.0,124502175575.0,7860595.489795919,43
2024,October,Asuransi Jiwa Animi,Asuransi Jiwa,Medium,63,178938764.0,53574843248.0,2840297.8412698414,59
2024,October,Asuransi Jiwa Aperiam,Asuransi Jiwa,High,63,389596007.0,106546437111.0,6184063.603174604,59
2024,October,Asuransi Jiwa Commodi,Asuransi Jiwa,High,58,460087535.0,142680559579.0,7932543.706896552,50
2024,October,Asuransi Jiwa Eligendi,Asuransi Jiwa,High,79,563466494.0,177814676004.0,7132487.265822785,62
2024,October,Asuransi Jiwa Facere,Asuransi Jiwa,Medium,59,199498952.0,58321895423.0,3381338.1694915253,55
2024,October,Asuransi Jiwa Fugiat,Asuransi Jiwa,High,64,259630570.0,78561732874.0,4056727.65625,54
2024,October,Asuransi Jiwa Nemo,Asuransi Jiwa,Medium,50,103997811.0,32652952466.0,2079956.22,38
2024,October,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,63,187934558.0,47142761421.0,2983088.222222222,52
2024,October,Asuransi Jiwa Odio,Asuransi Jiwa,High,59,450465704.0,138573686595.0,7635011.93220339,53
2024,October,Asuransi Jiwa Porro,Asuransi Jiwa,High,115,570092289.0,168796400887.0,4957324.252173913,97
2024,October,Asuransi Jiwa Quae,Asuransi Jiwa,Medium,46,108300086.0,32872877677.0,2354349.695652174,35
2024,October,Asuransi Jiwa Rem,Asuransi Jiwa,Low,48,21583358.0,6159014725.0,449653.2916666667,39
2024,October,Asuransi Jiwa Repellat,Asuransi Jiwa,Medium,45,66544578.0,20700762618.0,1478768.4,36
2024,October,Asuransi Jiwa Tempora,Asuransi Jiwa,High,51,324377528.0,103644152926.0,6360343.68627451,42
2024,October,Asuransi Kendaraan Adipisci,Asuransi Kendaraan,Medium,58,61775109.0,18152454310.0,1065088.0862068965,47
2024,October,Asuransi Kendaraan Asperiores,Asuransi Kendaraan,High,54,314093573.0,90934494007.0,5816547.648148148,44
2024,October,Asuransi Kendaraan Beatae,Asuransi Kendaraan,High,69,646009540.0,198702993076.0,9362457.101449275,54
2024,October,Asuransi Kendaraan Deserunt,Asuransi Kendaraan,High,47,376185701.0,124259490258.0,8003951.085106383,42
2024,October,Asuransi Kendaraan Ducimus,Asuransi Kendaraan,High,62,370012313.0,108948663747.0,5967940.5322580645,57
2024,October,Asuransi Kendaraan Enim,Asuransi Kendaraan,High,69,532016946.0,161471527148.0,7710390.521739131,56
2024,October,Asuransi Kendaraan Error,Asuransi Kendaraan,High,52,459871346.0,145631981977.0,8843679.73076923,48
2024,October,Asuransi Kendaraan Expedita,Asuransi Kendaraan,High,69,613471276.0,182397963414.0,8890888.057971014,57
2024,October,Asuransi Kendaraan Explicabo,Asuransi Kendaraan,Medium,48,164242875.0,48075993503.0,3421726.5625,40
2024,October,Asuransi Kendaraan Fugit,Asuransi Kendaraan,Low,62,38203761.0,12919580118.0,616189.6935483871,51
2024,October,Asuransi Kendaraan Laborum,Asuransi Kendaraan,High,64,336339758.0,94246670320.0,5255308.71875,59
2024,October,Asuransi Kendaraan Minima,Asuransi Kendaraan,High,54,484945813.0,157620727113.0,8980478.018518519,46
2024,October,Asuransi Kendaraan Molestiae,Asuransi Kendaraan,Medium,57,120930287.0,36061737933.0,2121583.98245614,45
2024,October,Asuransi Kendaraan Odio,Asuransi Kendaraan,High,51,367526338.0,113459938520.0,7206398.784313725,46
2024,October,Asuransi Kendaraan Quaerat,Asuransi Kendaraan,Low,63,27365367.0,9181375697.0,434370.90476190473,53
2024,October,Asuransi Kendaraan Quam,Asuransi Kendaraan,Medium,47,135108266.0,41096832494.0,2874643.9574468085,40
2024,October,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,58,364921013.0,108521480278.0,6291741.6034482755,49
2024,October,Asuransi Kendaraan Qui,Asuransi Kendaraan,Low,57,45835972.0,13269878776.0,804139.8596491228,50
2024,October,Asuransi Kendaraan Rem,Asuransi Kendaraan,High,54,282737884.0,87097436261.0,5235886.740740741,50
2024,October,Asuransi Kendaraan Sequi,Asuransi Kendaraan,High,48,376761194.0,104508341650.0,7849191.541666667,43
2024,October,Asuransi Kendaraan Sit,Asuransi Kendaraan,Low,69,18968026.0,5896442073.0,274898.9275362319,53
2024,October,Asuransi Kendaraan Vitae,Asuransi Kendaraan,High,49,427937717.0,127871256940.0,8733422.795918368,40
2024,October,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,63,83244912.0,22591945248.0,1321347.8095238095,50
2024,October,Asuransi Kesehatan A,Asuransi Kesehatan,Medium,44,124443720.0,34239387240.0,2828266.3636363638,33
2024,October,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,Medium,58,70456023.0,19570667395.0,1214759.0172413792,48
2024,October,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,High,56,274771814.0,82099777229.0,4906639.535714285,49
2024,October,Asuransi Kesehatan Iure,Asuransi Kesehatan,Medium,64,201244100.0,54740330105.0,3144439.0625,48
2024,October,Asuransi Kesehatan Libero,Asuransi Kesehatan,High,53,334736870.0,93036065972.0,6315790.0,48
2024,October,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,High,58,382120565.0,119282871543.0,6588285.6034482755,49
2024,October,Asuransi Kesehatan Nulla,Asuransi Kesehatan,High,48,335403084.0,108463382880.0,6987564.25,41
2024,October,Asuransi Kesehatan Numquam,Asuransi Kesehatan,High,61,407846272.0,108947073905.0,6686004.459016394,56
2024,October,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,66,527951980.0,154679091812.0,7999272.424242424,55
2024,October,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,High,36,256208292.0,78852288273.0,7116897.0,33
2024,October,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,Low,63,55749917.0,16076605345.0,884919.3174603175,52
2024,October,Asuransi Kesehatan Placeat,Asuransi Kesehatan,Medium,65,169639958.0,52923186402.0,2609845.5076923077,55
2024,October,Asuransi Kesehatan Quia,Asuransi Kesehatan,High,60,284465424.0,83875778333.0,4741090.4,52
2024,October,Asuransi Kesehatan Repellat,Asuransi Kesehatan,High,72,609183923.0,170397717374.0,8460887.819444444,62
2024,October,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,High,63,503841380.0,155122122491.0,7997482.222222222,47
2024,October,Asuransi Kesehatan Ullam,Asuransi Kesehatan,High,58,423019155.0,114071151268.0,7293433.706896552,46
2024,October,Asuransi Pendidikan Aut,Asuransi Pendidikan,Medium,61,107849174.0,32776428450.0,1768019.2459016393,49
2024,October,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,High,48,271589041.0,74919589343.0,5658105.020833333,38
2024,October,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,Medium,63,71732481.0,21872922798.0,1138610.8095238095,53
2024,October,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,High,51,304528639.0,98464056627.0,5971149.784313725,39
2024,October,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,Medium,40,124268640.0,36223516661.0,3106716.0,38
2024,October,Asuransi Pendidikan Dolores,Asuransi Pendidikan,Low,44,12848604.0,3534922106.0,292013.7272727273,38
2024,October,Asuransi Pendidikan Earum,Asuransi Pendidikan,High,57,531084270.0,155553569857.0,9317267.894736841,50
2024,October,Asuransi Pendidikan Enim,Asuransi Pendidikan,High,78,550617793.0,157776630512.0,7059202.474358974,62
2024,October,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,High,42,352899689.0,88875294719.0,8402373.547619049,38
2024,October,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,Medium,52,182203595.0,57920056586.0,3503915.2884615385,41
2024,October,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,Medium,68,85825914.0,26428461883.0,1262145.794117647,58
2024,October,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,Medium,52,106540818.0,33925016456.0,2048861.8846153845,45
2024,October,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,Medium,65,127565405.0,37332535156.0,1962544.6923076923,54
2024,October,Asuransi Pendidikan Numquam,Asuransi Pendidikan,High,62,418142012.0,116615859179.0,6744226.0,53
2024,October,Asuransi Pendidikan Omnis,Asuransi Pendidikan,Medium,57,145422846.0,41157814877.0,2551278.0,41
2024,October,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,High,66,451932152.0,139388788024.0,6847456.848484849,58
2024,October,Asuransi Pendidikan Quis,Asuransi Pendidikan,Medium,62,85500004.0,26328055122.0,1379032.322580645,46
2024,October,Asuransi Pendidikan Quo,Asuransi Pendidikan,High,65,527113868.0,165850232975.0,8109444.123076923,52
2024,October,Asuransi Pendidikan Rem,Asuransi Pendidikan,High,63,453308288.0,122532116222.0,7195369.650793651,52
